memory_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,5.3,1766698486680
0,5.3,1766698487567
0,5.3,1766698488692
0,5.3,1766698489454
0,5.3,1766698490145
0,5.3,1766698491200
0,5.3,1766698492183
0,5.3,1766698492848
0,5.3,1766698493779
0,5.3,1766698494789
0,5.3,1766698495503
0,5.3,1766698496504
0,5.3,1766698497558
0,5.3,1766698498179
0,5.3,1766698499011
0,5.3,1766698500199
0,5.3,1766698500913
0,5.3,1766698501757
0,5.3,1766698502921
0,5.3,1766698503570
0,5.3,1766698504163
0,5.1,1766698505397
0,5.1,1766698506028
0,5.1,1766698506545
0,5.2,1766698507201
0,5.2,1766698508122
0,5.2,1766698508606
0,5.2,1766698509143
0,5.2,1766698509904
0,5.2,1766698510902
0,5.2,1766698511507
0,5.2,1766698512075
0,5.3,1766698513000
0,5.3,1766698513938
0,5.3,1766698514647
0,5.3,1766698515395
0,5.1,1766698516472
0,5.1,1766698516989
0,5.1,1766698517576
0,5.2,1766698518371
0,5.2,1766698519156
0,5.2,1766698519716
0,5.2,1766698520264
0,5.2,1766698521110
0,5.0,1766698522070
0,5.0,1766698522609
0,5.0,1766698523107
0,5.1,1766698523955
0,5.2,1766698524604
0,5.2,1766698525201
0,5.3,1766698526010
0,5.2,1766698526932
0,5.2,1766698527575
0,5.3,1766698528254
0,5.5,1766698529188
0,5.6,1766698529990
0,5.7,1766698530586
0,5.8,1766698531336
0,5.9,1766698532265
0,6.0,1766698532894
0,6.1,1766698533661
0,6.3,1766698534730
0,6.4,1766698535438
0,6.5,1766698536227
