gpu_temperature,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,69.0,1766698780466
0,68.0,1766698781499
0,69.0,1766698782451
0,69.0,1766698783418
0,69.0,1766698784169
0,69.0,1766698785109
0,69.0,1766698786061
0,69.0,1766698786890
0,69.0,1766698787715
0,69.0,1766698788816
0,69.0,1766698789580
0,69.0,1766698790310
0,68.0,1766698791355
0,69.0,1766698792160
0,69.0,1766698793118
0,69.0,1766698794253
0,69.0,1766698794998
0,69.0,1766698795819
0,69.0,1766698796889
0,69.0,1766698797694
0,69.0,1766698798739
0,69.0,1766698799787
0,69.0,1766698800542
0,69.0,1766698801573
0,69.0,1766698802579
0,69.0,1766698803456
0,69.0,1766698804618
0,69.0,1766698805592
0,69.0,1766698806525
0,69.0,1766698807666
0,69.0,1766698808510
0,69.0,1766698809639
0,69.0,1766698810726
0,69.0,1766698811595
0,69.0,1766698812663
0,69.0,1766698813534
0,69.0,1766698814467
0,69.0,1766698815633
0,68.0,1766698816517
0,69.0,1766698817576
0,69.0,1766698818667
0,69.0,1766698819446
0,69.0,1766698820530
0,68.0,1766698821553
0,68.0,1766698822553
0,69.0,1766698823633
0,69.0,1766698824590
0,69.0,1766698825545
0,69.0,1766698826574
0,69.0,1766698827568
0,69.0,1766698828596
0,69.0,1766698829615
0,69.0,1766698830513
0,69.0,1766698831477
0,69.0,1766698832559
0,69.0,1766698833486
0,69.0,1766698834522
0,69.0,1766698835534
0,68.0,1766698836454
0,69.0,1766698837431
0,69.0,1766698838506
0,68.0,1766698839486
0,69.0,1766698840532
0,69.0,1766698841362
1,69.0,1766698842314
1,69.0,1766698843313
1,69.0,1766698844147
1,69.0,1766698845259
1,69.0,1766698846298
1,69.0,1766698847146
1,69.0,1766698848230
1,69.0,1766698849092
1,69.0,1766698850015
1,69.0,1766698851141
1,69.0,1766698852004
1,69.0,1766698852968
1,69.0,1766698853971
1,69.0,1766698854836
1,69.0,1766698855925
1,69.0,1766698856850
1,69.0,1766698857754
1,69.0,1766698858913
1,69.0,1766698859750
1,69.0,1766698860642
1,69.0,1766698861688
1,69.0,1766698862520
1,69.0,1766698863576
1,69.0,1766698864622
1,69.0,1766698865505
1,68.0,1766698866510
1,69.0,1766698867428
1,69.0,1766698868219
1,69.0,1766698869263
1,69.0,1766698870145
1,69.0,1766698871051
1,69.0,1766698872247
1,69.0,1766698873039
1,69.0,1766698873988
1,69.0,1766698875098
1,69.0,1766698875913
1,69.0,1766698876973
1,69.0,1766698878003
1,69.0,1766698878764
1,69.0,1766698879811
1,69.0,1766698880783
1,69.0,1766698881602
1,69.0,1766698882822
1,69.0,1766698883704
1,69.0,1766698884556
1,69.0,1766698885668
1,69.0,1766698886534
1,69.0,1766698887491
1,69.0,1766698888668
1,69.0,1766698889446
1,69.0,1766698890461
1,69.0,1766698891544
1,68.0,1766698892392
1,69.0,1766698893437
1,69.0,1766698894459
1,69.0,1766698895294
1,69.0,1766698896590
1,69.0,1766698897455
1,69.0,1766698898298
1,69.0,1766698899551
1,69.0,1766698900383
1,69.0,1766698901061
1,69.0,1766698902322
1,69.0,1766698903079
2,69.0,1766698903941
2,69.0,1766698905118
2,69.0,1766698905901
2,69.0,1766698906740
2,69.0,1766698907891
2,69.0,1766698908713
2,69.0,1766698909709
2,69.0,1766698910703
2,69.0,1766698911537
2,69.0,1766698912565
2,69.0,1766698913626
2,69.0,1766698914425
2,69.0,1766698915609
2,69.0,1766698916532
2,69.0,1766698917341
2,69.0,1766698918431
2,69.0,1766698919332
2,69.0,1766698920150
2,69.0,1766698921331
2,69.0,1766698922205
2,69.0,1766698923170
2,69.0,1766698924255
2,69.0,1766698925066
2,69.0,1766698926060
2,69.0,1766698927062
