gpu_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,0.81,1766701785633
0,1.0,1766701786653
0,0.97,1766701787861
0,0.82,1766701788691
0,0.85,1766701789820
0,1.0,1766701790804
0,0.84,1766701791655
0,1.0,1766701792839
0,0.95,1766701793715
0,1.0,1766701794529
0,0.85,1766701795718
0,1.0,1766701796580
0,0.98,1766701797488
0,0.85,1766701798569
0,1.0,1766701799376
0,0.97,1766701800320
0,0.83,1766701801437
0,0.83,1766701802262
0,1.0,1766701803295
0,0.85,1766701804333
0,0.83,1766701805302
0,1.0,1766701806375
0,1.0,1766701807296
0,1.0,1766701808220
0,0.83,1766701809330
0,1.0,1766701810248
0,0.86,1766701811323
0,0.98,1766701812458
0,1.0,1766701813258
0,0.97,1766701814306
0,1.0,1766701815354
0,0.84,1766701816264
0,0.85,1766701817359
0,1.0,1766701818317
0,1.0,1766701819282
0,0.85,1766701820367
0,0.83,1766701821231
0,1.0,1766701822293
0,1.0,1766701823325
0,1.0,1766701824131
0,0.85,1766701825170
0,0.84,1766701826157
0,0.84,1766701827045
0,0.93,1766701828189
0,0.85,1766701829110
0,0.97,1766701829967
0,1.0,1766701830885
0,1.0,1766701831837
0,0.94,1766701832697
0,1.0,1766701833747
0,1.0,1766701834692
0,0.98,1766701835692
0,1.0,1766701836786
0,0.95,1766701837777
0,0.99,1766701838781
0,0.84,1766701839789
0,1.0,1766701840793
0,0.83,1766701841863
0,1.0,1766701842915
0,0.95,1766701843859
0,0.81,1766701844849
0,0.91,1766701845789
0,0.85,1766701846776
0,1.0,1766701847833
0,0.99,1766701848766
0,1.0,1766701849679
0,0.82,1766701850723
0,0.86,1766701851717
0,1.0,1766701852629
0,0.88,1766701853681
0,0.97,1766701854649
0,1.0,1766701855637
0,0.94,1766701856669
0,1.0,1766701857677
0,0.92,1766701858701
0,1.0,1766701859682
0,0.84,1766701860646
0,0.98,1766701861652
0,0.96,1766701862598
0,0.83,1766701863368
0,0.77,1766701864297
0,0.86,1766701865146
0,0.83,1766701866034
0,0.83,1766701866894
0,1.0,1766701867614
0,0.81,1766701868381
0,0.81,1766701869166
0,0.97,1766701869949
0,0.82,1766701870815
0,0.84,1766701871727
0,0.82,1766701872502
0,1.0,1766701873306
0,0.87,1766701874112
0,0.99,1766701874931
0,0.98,1766701875814
0,1.0,1766701876749
0,0.83,1766701877682
0,1.0,1766701878698
0,0.94,1766701879703
0,0.94,1766701880757
0,0.83,1766701881793
0,0.96,1766701882771
0,1.0,1766701883884
0,0.99,1766701884895
0,1.0,1766701885774
0,1.0,1766701886824
0,0.83,1766701887830
0,0.85,1766701888809
0,0.91,1766701889925
0,1.0,1766701890898
0,0.82,1766701891909
0,0.98,1766701892904
0,1.0,1766701893846
0,1.0,1766701894819
0,0.99,1766701895760
0,0.84,1766701896726
0,0.83,1766701897705
0,0.98,1766701898787
0,0.99,1766701899776
0,1.0,1766701900752
0,0.84,1766701901735
0,0.8,1766701902831
0,0.98,1766701903883
0,0.83,1766701904920
0,0.93,1766701905958
0,0.96,1766701906958
0,0.78,1766701907935
0,1.0,1766701909026
0,0.96,1766701910031
0,0.83,1766701911077
0,1.0,1766701912066
0,0.98,1766701912978
0,0.84,1766701914042
0,1.0,1766701915085
0,0.98,1766701915997
0,1.0,1766701917105
0,0.98,1766701918093
0,0.88,1766701918993
0,0.97,1766701919958
0,0.84,1766701920878
0,0.83,1766701921764
0,0.84,1766701922770
0,0.84,1766701923666
0,0.91,1766701924678
0,1.0,1766701925755
0,1.0,1766701926640
0,0.97,1766701927678
0,1.0,1766701928705
0,0.82,1766701929565
0,0.85,1766701930721
0,1.0,1766701931646
0,1.0,1766701932563
0,0.84,1766701933698
0,0.8,1766701934567
0,0.96,1766701935624
0,0.84,1766701936739
0,0.8,1766701937593
0,0.96,1766701938588
0,1.0,1766701939630
0,1.0,1766701940577
0,0.84,1766701941675
0,1.0,1766701942563
0,0.91,1766701943448
0,0.83,1766701944570
0,0.85,1766701945494
0,0.85,1766701946519
0,0.82,1766701947739
0,1.0,1766701948688
0,0.85,1766701949834
0,0.85,1766701950865
0,0.97,1766701951767
