gpu_power_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,0.0,1766569793939
0,0.0,1766569795197
0,0.0,1766569796496
0,0.0,1766569797530
0,0.0,1766569798809
0,0.0,1766569800168
0,0.0,1766569801561
0,0.0,1766569802922
0,0.0,1766569804359
0,0.0,1766569805678
0,0.0,1766569806934
0,0.0,1766569808271
0,0.0,1766569809563
0,0.0,1766569810948
0,0.0,1766569812373
0,0.0,1766569813729
0,0.0,1766569815135
0,0.0,1766569816483
0,0.0,1766569817843
0,0.0,1766569819344
0,0.0,1766569820771
0,0.0,1766569822187
0,0.0,1766569823433
0,0.0,1766569824829
0,0.0,1766569826157
0,0.0,1766569827575
0,0.0,1766569829017
0,0.0,1766569830491
0,0.0,1766569831876
0,0.0,1766569833263
0,0.0,1766569834563
0,0.0,1766569835895
0,0.0,1766569837177
0,0.0,1766569838475
0,0.0,1766569839762
0,0.0,1766569840861
0,0.0,1766569842035
0,0.0,1766569843273
0,0.0,1766569844498
0,0.0,1766569845863
0,0.0,1766569847288
0,0.0,1766569848499
0,0.0,1766569849936
0,0.0,1766569851275
0,0.0,1766569852525
0,0.0,1766569853758
0,0.0,1766569855083
0,0.0,1766569856398
0,0.0,1766569857832
0,0.0,1766569858996
0,0.0,1766569860308
0,0.0,1766569861514
0,0.0,1766569862730
0,0.0,1766569864041
0,0.0,1766569865225
0,0.0,1766569866614
0,0.0,1766569868000
0,0.0,1766569869322
0,0.0,1766569870502
0,0.0,1766569871793
0,0.0,1766569872958
0,0.0,1766569874159
0,0.0,1766569875470
0,0.0,1766569876721
0,0.0,1766569878016
0,0.0,1766569879343
0,0.0,1766569880616
0,0.0,1766569881881
0,0.0,1766569883177
0,0.0,1766569884509
0,0.0,1766569885833
0,0.0,1766569886981
0,0.0,1766569888316
0,0.0,1766569889574
0,0.0,1766569890769
0,0.0,1766569892026
0,0.0,1766569893256
0,0.0,1766569894540
0,0.0,1766569895916
0,0.0,1766569897082
0,0.0,1766569898320
0,0.0,1766569899579
0,0.0,1766569900984
0,0.0,1766569902289
0,0.0,1766569903650
0,0.0,1766569904980
0,0.0,1766569906307
0,0.0,1766569907429
0,0.0,1766569908665
0,0.0,1766569909709
0,0.0,1766569910933
0,0.0,1766569912282
0,0.0,1766569913402
0,0.0,1766569914516
0,0.0,1766569915791
0,0.0,1766569917124
0,0.0,1766569918474
0,0.0,1766569919702
0,0.0,1766569920932
0,0.0,1766569922082
0,0.0,1766569923352
0,0.0,1766569924460
0,0.0,1766569925725
0,0.0,1766569927053
0,0.0,1766569928297
0,0.0,1766569929491
0,0.0,1766569930861
0,0.0,1766569932245
0,0.0,1766569933456
0,0.0,1766569934696
0,0.0,1766569935925
0,0.0,1766569937280
0,0.0,1766569938434
0,0.0,1766569939668
0,0.0,1766569940868
0,0.0,1766569942193
0,0.0,1766569943423
0,0.0,1766569944129
