Loss,Context.TRAINING,None
0,2.3452885150909424,1766518638476
0,4.834397315979004,1766518639521
0,6.385479927062988,1766518640173
0,4.9906005859375,1766518640876
0,3.6611266136169434,1766518641839
0,2.9952471256256104,1766518642461
0,2.5005102157592773,1766518643331
0,2.367337465286255,1766518644089
0,2.229811191558838,1766518644731
0,2.0607359409332275,1766518645747
0,2.2226970195770264,1766518646380
0,1.9468607902526855,1766518647117
0,1.7518222332000732,1766518648065
0,1.8231345415115356,1766518648667
0,1.9534358978271484,1766518649666
0,1.4724767208099365,1766518650400
0,1.281526803970337,1766518651239
0,1.3138258457183838,1766518652126
0,1.5172109603881836,1766518652750
0,1.037916898727417,1766518653700
0,1.0349254608154297,1766518654407
0,0.9780880808830261,1766518655149
0,0.7891061305999756,1766518656123
0,1.0127685070037842,1766518656756
0,0.648923397064209,1766518657640
0,0.896761953830719,1766518658450
0,0.7077380418777466,1766518659167
0,0.6453865766525269,1766518660146
0,0.6444640159606934,1766518660804
0,0.708276629447937,1766518661730
0,1.019429326057434,1766518662537
0,0.6042518615722656,1766518663291
0,0.6166044473648071,1766518664241
0,0.7814651727676392,1766518664895
0,0.781673789024353,1766518665863
0,0.7308883666992188,1766518666633
0,0.6143319606781006,1766518667358
0,0.5154553651809692,1766518668232
0,0.3558409810066223,1766518668813
0,0.6405282020568848,1766518669688
0,0.6078054308891296,1766518670446
0,0.39545297622680664,1766518671093
0,0.4066666066646576,1766518672030
0,0.6110003590583801,1766518672611
0,0.5697507858276367,1766518673374
0,0.34356585144996643,1766518674240
0,0.40597766637802124,1766518674820
0,0.6054363250732422,1766518675668
0,0.3068532943725586,1766518676343
0,0.4868820309638977,1766518676987
0,0.30255988240242004,1766518677927
0,0.42897236347198486,1766518678571
0,0.411189466714859,1766518679420
0,0.34658098220825195,1766518680088
0,0.36885640025138855,1766518680724
0,0.44392505288124084,1766518681742
0,0.29205355048179626,1766518682447
0,0.3779662549495697,1766518683408
0,0.26631873846054077,1766518684155
0,0.36768460273742676,1766518684957
0,0.30549556016921997,1766518685779
0,0.3788534998893738,1766518686479
0,0.518822431564331,1766518687469
0,0.21459636092185974,1766518688177
0,0.4212997555732727,1766518689087
0,0.2822943329811096,1766518689891
0,0.374531626701355,1766518690626
0,0.24477779865264893,1766518691575
0,0.41328591108322144,1766518692225
0,0.29685622453689575,1766518693133
0,0.25541824102401733,1766518693916
0,0.1502765715122223,1766518694663
0,0.26645103096961975,1766518695589
0,0.35809415578842163,1766518696317
0,0.2980000376701355,1766518697230
0,0.3151029944419861,1766518697939
0,0.25080472230911255,1766518698784
0,0.45934003591537476,1766518699699
0,0.11004352569580078,1766518700447
0,0.19437247514724731,1766518701344
