memory_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,1.7,1766492597265
0,1.7,1766492597725
0,1.7,1766492598206
0,1.3,1766492598656
0,1.3,1766492599126
0,1.3,1766492599623
0,1.3,1766492600098
0,1.3,1766492600548
0,1.3,1766492601073
0,1.3,1766492601682
0,1.3,1766492602167
0,1.3,1766492602635
0,1.3,1766492603248
0,1.3,1766492603748
0,1.3,1766492604240
0,1.3,1766492604842
1,1.3,1766492605387
1,1.3,1766492605889
1,1.3,1766492606445
1,1.3,1766492607029
1,1.3,1766492607525
1,1.3,1766492608040
1,1.3,1766492608681
1,1.3,1766492609173
1,1.3,1766492609674
1,1.3,1766492610294
1,1.3,1766492610834
1,1.3,1766492611318
1,1.3,1766492611925
1,1.3,1766492612478
1,1.3,1766492612978
1,1.3,1766492613503
2,1.3,1766492614073
2,1.3,1766492614570
2,1.3,1766492615086
2,1.3,1766492615710
2,1.3,1766492616193
2,1.3,1766492616672
2,1.3,1766492617246
2,1.3,1766492617812
2,1.3,1766492618283
2,1.3,1766492618798
2,1.3,1766492619406
2,1.3,1766492619884
2,1.3,1766492620379
2,1.3,1766492621001
2,1.3,1766492621535
2,1.3,1766492622030
3,1.3,1766492622649
3,1.3,1766492623219
3,1.3,1766492623693
3,1.3,1766492624214
3,1.3,1766492624786
3,1.3,1766492625296
3,1.3,1766492625817
3,1.3,1766492626421
3,1.3,1766492626931
3,1.3,1766492627416
3,1.3,1766492627951
3,1.3,1766492628420
3,1.3,1766492628848
3,1.2,1766492629358
3,1.2,1766492629860
3,1.2,1766492630335
4,1.2,1766492630721
4,1.2,1766492631084
4,1.2,1766492631495
4,1.2,1766492631943
4,1.2,1766492632319
4,1.2,1766492632689
4,1.2,1766492633053
4,1.2,1766492633484
4,1.2,1766492633878
4,1.2,1766492634251
4,1.2,1766492634622
4,1.2,1766492635020
4,1.2,1766492635446
4,1.2,1766492635830
4,1.2,1766492636201
4,1.2,1766492636575
