gpu_power_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,0.0,1766517859741
0,0.0,1766517860607
0,0.0,1766517861520
0,0.0,1766517862449
0,0.0,1766517863229
0,0.0,1766517864271
0,0.0,1766517865001
0,0.0,1766517866074
0,0.0,1766517866828
0,0.0,1766517867938
0,0.0,1766517868644
0,0.0,1766517869618
0,0.0,1766517870451
0,0.0,1766517871326
0,0.0,1766517872284
0,0.0,1766517873074
0,0.0,1766517874144
0,0.0,1766517874914
0,0.0,1766517875932
0,0.0,1766517876685
0,0.0,1766517877755
0,0.0,1766517878504
0,0.0,1766517879527
0,0.0,1766517880351
0,0.0,1766517881160
0,0.0,1766517882063
0,0.0,1766517882828
0,0.0,1766517883970
0,0.0,1766517884708
0,0.0,1766517885746
0,0.0,1766517886490
0,0.0,1766517887535
0,0.0,1766517888338
0,0.0,1766517889325
0,0.0,1766517890217
0,0.0,1766517891113
0,0.0,1766517892049
0,0.0,1766517892827
0,0.0,1766517893909
0,0.0,1766517894639
0,0.0,1766517895757
0,0.0,1766517896504
0,0.0,1766517897577
0,0.0,1766517898332
0,0.0,1766517899284
0,0.0,1766517900181
0,0.0,1766517901041
0,0.0,1766517902035
0,0.0,1766517902858
0,0.0,1766517903938
0,0.0,1766517904645
0,0.0,1766517905654
0,0.0,1766517906492
0,0.0,1766517907492
0,0.0,1766517908287
0,0.0,1766517909147
0,0.0,1766517910065
0,0.0,1766517910789
0,0.0,1766517911852
0,0.0,1766517912588
0,0.0,1766517913620
0,0.0,1766517914396
0,0.0,1766517915319
0,0.0,1766517916248
0,0.0,1766517917039
0,0.0,1766517918056
0,0.0,1766517918789
0,0.0,1766517919838
0,0.0,1766517920581
0,0.0,1766517921609
0,0.0,1766517922437
0,0.0,1766517923387
0,0.0,1766517924240
0,0.0,1766517925091
0,0.0,1766517926094
0,0.0,1766517926878
0,0.0,1766517927911
0,0.0,1766517928644
0,0.0,1766517929690
0,0.0,1766517930459
0,0.0,1766517931334
0,0.0,1766517932262
0,0.0,1766517933056
0,0.0,1766517934081
0,0.0,1766517934825
0,0.0,1766517935869
0,0.0,1766517936631
0,0.0,1766517937674
0,0.0,1766517938405
0,0.0,1766517939163
0,0.0,1766517940152
0,0.0,1766517940882
0,0.0,1766517941879
0,0.0,1766517942642
0,0.0,1766517943632
0,0.0,1766517944438
0,0.0,1766517945285
0,0.0,1766517946196
0,0.0,1766517946995
0,0.0,1766517948056
0,0.0,1766517948780
0,0.0,1766517949867
0,0.0,1766517950592
0,0.0,1766517951507
0,0.0,1766517952234
0,0.0,1766517953061
0,0.0,1766517954075
0,0.0,1766517954811
0,0.0,1766517955901
0,0.0,1766517956669
0,0.0,1766517957681
0,0.0,1766517958472
0,0.0,1766517959287
0,0.0,1766517960232
0,0.0,1766517960994
0,0.0,1766517962022
0,0.0,1766517962758
0,0.0,1766517963840
0,0.0,1766517964605
0,0.0,1766517965525
0,0.0,1766517966429
0,0.0,1766517967241
0,0.0,1766517968280
0,0.0,1766517969093
0,0.0,1766517970123
0,0.0,1766517970858
0,0.0,1766517971878
0,0.0,1766517972667
0,0.0,1766517973502
0,0.0,1766517974381
0,0.0,1766517975123
0,0.0,1766517976136
0,0.0,1766517976911
0,0.0,1766517977968
0,0.0,1766517978750
0,0.0,1766517979683
0,0.0,1766517980538
