Loss,Context.TRAINING,None
0,2.347269296646118,1766755885076
0,16.079011917114258,1766755885314
0,18.694103240966797,1766755885476
0,18.36201286315918,1766755885640
0,15.364066123962402,1766755885802
0,8.657387733459473,1766755885960
0,6.8673906326293945,1766755886110
0,3.6209044456481934,1766755886259
0,2.37975811958313,1766755886409
0,2.476778745651245,1766755886562
0,3.173443555831909,1766755886712
0,2.962132692337036,1766755886855
0,2.6053216457366943,1766755886998
0,2.412376880645752,1766755887140
0,2.1798903942108154,1766755887284
0,2.3767004013061523,1766755887431
0,2.3229832649230957,1766755887574
0,2.360468864440918,1766755887718
0,2.3274683952331543,1766755887866
0,2.1725666522979736,1766755888011
0,2.1702780723571777,1766755888156
0,2.365096092224121,1766755888304
0,2.0997819900512695,1766755888448
0,2.1471118927001953,1766755888606
0,2.134347915649414,1766755888765
0,2.0367074012756348,1766755888939
0,2.0646095275878906,1766755889092
0,1.9731106758117676,1766755889247
0,2.046858310699463,1766755889399
0,1.8792420625686646,1766755889564
0,2.053335189819336,1766755889740
0,2.042371988296509,1766755889902
0,1.9966250658035278,1766755890057
0,2.1270370483398438,1766755890215
0,2.0986063480377197,1766755890378
0,1.966198444366455,1766755890537
0,1.947235345840454,1766755890692
0,1.816778302192688,1766755890849
0,1.812232255935669,1766755891007
0,1.7364003658294678,1766755891164
0,1.8113429546356201,1766755891325
0,1.8553240299224854,1766755891483
0,1.704871416091919,1766755891643
0,1.750429391860962,1766755891795
0,1.628680944442749,1766755891947
0,1.7406487464904785,1766755892095
0,1.6555538177490234,1766755892249
0,1.6338450908660889,1766755892397
0,1.644331932067871,1766755892549
0,1.4622802734375,1766755892691
0,1.3641738891601562,1766755892837
0,1.4592220783233643,1766755892980
0,1.6672110557556152,1766755893122
0,1.3078231811523438,1766755893264
0,1.2693614959716797,1766755893410
0,1.1114094257354736,1766755893554
0,1.3518712520599365,1766755893702
0,1.271080493927002,1766755893849
0,1.397457242012024,1766755893998
0,1.2539955377578735,1766755894146
0,1.1024420261383057,1766755894291
0,0.8945838809013367,1766755894456
0,1.1113041639328003,1766755894623
0,0.9680647253990173,1766755894782
0,1.1037342548370361,1766755894934
0,1.0781315565109253,1766755895084
0,1.0515037775039673,1766755895240
0,0.8707523941993713,1766755895408
0,0.966915488243103,1766755895582
0,0.924585223197937,1766755895741
0,0.8286887407302856,1766755895898
0,0.9929062128067017,1766755896053
0,0.8841123580932617,1766755896213
0,0.7986423969268799,1766755896370
0,0.9466422200202942,1766755896529
0,0.827289342880249,1766755896688
0,0.9419295787811279,1766755896848
0,1.3312351703643799,1766755897007
0,0.9553037881851196,1766755897168
0,0.7258828282356262,1766755897329
0,0.7225346565246582,1766755897488
0,0.9681637287139893,1766755897638
0,0.8116483688354492,1766755897786
0,0.6755651831626892,1766755897936
0,0.845786452293396,1766755898086
0,0.77731853723526,1766755898236
0,0.8519216775894165,1766755898388
0,0.9200229644775391,1766755898531
0,0.7928466200828552,1766755898673
0,0.5766937732696533,1766755898816
0,0.668249249458313,1766755898966
0,0.553138017654419,1766755899112
0,0.535409688949585,1766755899258
0,0.4249630272388458,1766755899406
0,0.6794442534446716,1766755899553
0,0.5616369843482971,1766755899699
0,0.8332194089889526,1766755899849
0,0.5933637022972107,1766755899996
0,0.7351740002632141,1766755900158
0,0.6760009527206421,1766755900327
0,0.3494165241718292,1766755900495
0,0.4607101082801819,1766755900647
0,0.7585388422012329,1766755900801
0,0.43023622035980225,1766755900945
0,0.4920831322669983,1766755901115
0,0.5717676281929016,1766755901279
0,0.7970901727676392,1766755901454
0,0.6535097360610962,1766755901614
0,0.3601546287536621,1766755901773
0,0.4741289019584656,1766755901929
0,0.5562811493873596,1766755902090
0,0.6779083013534546,1766755902249
