gpu_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,0.04,1766755884987
0,0.05,1766755885224
0,0.2,1766755885390
0,0.19,1766755885552
0,0.31,1766755885716
0,0.31,1766755885878
0,0.27,1766755886032
0,0.19,1766755886182
0,0.22,1766755886331
0,0.36,1766755886484
0,0.36,1766755886634
0,0.19,1766755886781
0,0.26,1766755886924
0,0.26,1766755887066
0,0.33,1766755887209
0,0.19,1766755887353
0,0.39,1766755887501
0,0.39,1766755887644
0,0.19,1766755887789
0,0.22,1766755887937
0,0.22,1766755888082
0,0.36,1766755888227
0,0.19,1766755888373
0,0.33,1766755888518
0,0.33,1766755888684
0,0.25,1766755888847
0,0.19,1766755889016
0,0.19,1766755889163
0,0.35,1766755889316
0,0.35,1766755889476
0,0.23,1766755889646
0,0.19,1766755889819
0,0.19,1766755889974
0,0.32,1766755890130
0,0.32,1766755890287
0,0.26,1766755890452
0,0.19,1766755890610
0,0.19,1766755890766
0,0.38,1766755890923
0,0.38,1766755891081
0,0.21,1766755891238
0,0.19,1766755891399
0,0.22,1766755891558
0,0.36,1766755891718
0,0.36,1766755891868
0,0.19,1766755892019
0,0.19,1766755892166
0,0.39,1766755892320
0,0.39,1766755892468
0,0.19,1766755892618
0,0.21,1766755892761
0,0.38,1766755892906
0,0.38,1766755893049
0,0.19,1766755893190
0,0.35,1766755893334
0,0.35,1766755893480
0,0.24,1766755893625
0,0.19,1766755893772
0,0.39,1766755893919
0,0.39,1766755894068
0,0.19,1766755894216
0,0.23,1766755894369
0,0.35,1766755894531
0,0.35,1766755894698
0,0.19,1766755894858
0,0.19,1766755895004
0,0.28,1766755895155
0,0.28,1766755895320
0,0.3,1766755895488
0,0.19,1766755895660
0,0.19,1766755895813
0,0.23,1766755895972
0,0.35,1766755896127
0,0.35,1766755896287
0,0.19,1766755896445
0,0.19,1766755896604
0,0.3,1766755896763
0,0.3,1766755896922
0,0.29,1766755897082
0,0.19,1766755897242
0,0.19,1766755897404
0,0.31,1766755897559
0,0.31,1766755897710
0,0.27,1766755897857
0,0.19,1766755898008
0,0.33,1766755898157
0,0.33,1766755898308
0,0.25,1766755898456
0,0.19,1766755898600
0,0.39,1766755898742
0,0.39,1766755898886
0,0.19,1766755899035
0,0.22,1766755899183
0,0.22,1766755899328
0,0.36,1766755899477
0,0.19,1766755899623
0,0.3,1766755899774
0,0.3,1766755899919
0,0.29,1766755900067
0,0.19,1766755900239
0,0.19,1766755900409
0,0.33,1766755900572
0,0.33,1766755900719
0,0.25,1766755900871
0,0.19,1766755901016
0,0.24,1766755901195
0,0.34,1766755901361
0,0.34,1766755901533
0,0.19,1766755901687
0,0.19,1766755901846
0,0.19,1766755902002
0,0.39,1766755902162
0,0.39,1766755902322
0,0.19,1766755902479
0,0.19,1766755902636
0,0.26,1766755902794
0,0.33,1766755902958
0,0.33,1766755903121
0,0.19,1766755903282
0,0.19,1766755903436
0,0.3,1766755903585
0,0.3,1766755903735
0,0.28,1766755903887
0,0.19,1766755904039
0,0.28,1766755904191
0,0.28,1766755904340
0,0.3,1766755904482
0,0.19,1766755904627
0,0.36,1766755904775
0,0.36,1766755904921
0,0.22,1766755905064
0,0.2,1766755905209
0,0.38,1766755905355
0,0.38,1766755905498
0,0.19,1766755905645
0,0.3,1766755905792
0,0.3,1766755905944
0,0.29,1766755906103
0,0.19,1766755906272
0,0.19,1766755906425
0,0.39,1766755906580
0,0.39,1766755906726
0,0.19,1766755906872
0,0.19,1766755907044
0,0.3,1766755907209
0,0.29,1766755907379
0,0.29,1766755907531
0,0.19,1766755907692
0,0.19,1766755907846
0,0.28,1766755908007
0,0.28,1766755908160
0,0.3,1766755908318
0,0.19,1766755908474
0,0.19,1766755908633
0,0.37,1766755908792
0,0.37,1766755908952
0,0.21,1766755909108
0,0.19,1766755909258
0,0.29,1766755909407
0,0.29,1766755909555
0,0.29,1766755909706
0,0.19,1766755909856
0,0.3,1766755910008
0,0.3,1766755910158
0,0.28,1766755910301
0,0.19,1766755910443
0,0.39,1766755910589
0,0.39,1766755910733
0,0.2,1766755910877
0,0.21,1766755911027
0,0.21,1766755911170
0,0.37,1766755911318
0,0.19,1766755911462
0,0.33,1766755911607
0,0.33,1766755911775
0,0.26,1766755911938
0,0.19,1766755912109
0,0.19,1766755912257
0,0.33,1766755912412
0,0.33,1766755912559
0,0.25,1766755912712
0,0.19,1766755912884
0,0.2,1766755913048
0,0.31,1766755913225
0,0.31,1766755913380
0,0.27,1766755913542
0,0.19,1766755913701
0,0.19,1766755913860
0,0.34,1766755914016
0,0.34,1766755914171
0,0.24,1766755914331
0,0.19,1766755914491
0,0.19,1766755914652
0,0.37,1766755914814
0,0.37,1766755914968
0,0.21,1766755915116
0,0.19,1766755915267
0,0.35,1766755915416
0,0.35,1766755915566
0,0.23,1766755915722
0,0.19,1766755915879
0,0.28,1766755916030
0,0.28,1766755916172
0,0.3,1766755916318
0,0.19,1766755916462
0,0.39,1766755916606
0,0.39,1766755916752
0,0.19,1766755916897
0,0.25,1766755917041
0,0.34,1766755917196
0,0.34,1766755917348
0,0.19,1766755917507
0,0.19,1766755917666
0,0.32,1766755917839
0,0.32,1766755917994
0,0.27,1766755918141
0,0.19,1766755918285
0,0.29,1766755918440
0,0.29,1766755918591
0,0.29,1766755918760
0,0.19,1766755918927
0,0.19,1766755919099
0,0.24,1766755919254
0,0.35,1766755919415
0,0.35,1766755919574
0,0.19,1766755919732
0,0.19,1766755919890
0,0.3,1766755920044
0,0.3,1766755920203
0,0.28,1766755920361
0,0.19,1766755920523
0,0.19,1766755920679
0,0.36,1766755920833
0,0.36,1766755920981
0,0.22,1766755921132
0,0.19,1766755921282
0,0.36,1766755921435
0,0.36,1766755921584
0,0.22,1766755921737
0,0.19,1766755921882
0,0.39,1766755922029
0,0.39,1766755922174
0,0.19,1766755922322
0,0.22,1766755922465
0,0.36,1766755922619
0,0.36,1766755922762
0,0.19,1766755922908
0,0.3,1766755923051
0,0.3,1766755923201
0,0.28,1766755923361
0,0.19,1766755923518
0,0.19,1766755923679
0,0.39,1766755923832
0,0.39,1766755923983
0,0.19,1766755924130
0,0.19,1766755924288
0,0.39,1766755924441
0,0.39,1766755924614
0,0.19,1766755924783
0,0.19,1766755924960
0,0.19,1766755925120
0,0.21,1766755925278
0,0.37,1766755925441
0,0.37,1766755925600
0,0.19,1766755925757
0,0.19,1766755925915
0,0.24,1766755926078
0,0.34,1766755926239
0,0.34,1766755926402
0,0.19,1766755926553
0,0.19,1766755926708
0,0.33,1766755926862
0,0.33,1766755927013
0,0.26,1766755927168
0,0.19,1766755927323
0,0.25,1766755927479
