gpu_power_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,0.0,1766867906451
0,0.0,1766867907409
0,0.0,1766867908234
0,0.0,1766867909061
0,0.0,1766867909910
0,0.0,1766867910747
0,0.0,1766867911570
0,0.0,1766867912398
0,0.0,1766867913257
0,0.0,1766867914117
0,0.0,1766867914955
0,0.0,1766867915801
0,0.0,1766867916661
0,0.0,1766867917506
0,0.0,1766867918514
0,0.0,1766867919446
0,0.0,1766867920271
0,0.0,1766867921126
0,0.0,1766867921997
0,0.0,1766867922837
0,0.0,1766867923803
0,0.0,1766867924798
0,0.0,1766867925657
0,0.0,1766867926635
0,0.0,1766867927601
0,0.0,1766867928463
0,0.0,1766867929344
0,0.0,1766867930251
0,0.0,1766867931266
0,0.0,1766867932184
0,0.0,1766867933042
0,0.0,1766867933876
0,0.0,1766867934900
0,0.0,1766867935886
0,0.0,1766867936913
0,0.0,1766867937767
0,0.0,1766867938736
0,0.0,1766867939688
0,0.0,1766867940694
0,0.0,1766867941537
0,0.0,1766867942528
0,0.0,1766867943530
0,0.0,1766867944454
0,0.0,1766867945307
0,0.0,1766867946195
0,0.0,1766867947220
0,0.0,1766867948222
0,0.0,1766867949189
0,0.0,1766867950170
0,0.0,1766867951118
0,0.0,1766867951957
0,0.0,1766867952831
0,0.0,1766867953656
0,0.0,1766867954607
0,0.0,1766867955586
0,0.0,1766867956554
0,0.0,1766867957412
0,0.0,1766867958408
0,0.0,1766867959516
0,0.0,1766867960508
0,0.0,1766867961532
0,0.0,1766867962506
0,0.0,1766867963455
0,0.0,1766867964414
0,0.0,1766867965368
0,0.0,1766867966347
0,0.0,1766867967274
0,0.0,1766867968274
0,0.0,1766867969263
0,0.0,1766867970275
0,0.0,1766867971184
0,0.0,1766867972293
0,0.0,1766867973311
0,0.0,1766867974228
0,0.0,1766867975187
0,0.0,1766867976147
0,0.0,1766867977123
0,0.0,1766867978081
0,0.0,1766867979069
0,0.0,1766867980039
0,0.0,1766867981030
0,0.0,1766867982037
0,0.0,1766867983021
0,0.0,1766867984013
0,0.0,1766867984978
0,0.0,1766867985930
0,0.0,1766867986820
0,0.0,1766867987784
0,0.0,1766867988634
0,0.0,1766867989608
0,0.0,1766867990440
0,0.0,1766867991361
0,0.0,1766867992363
0,0.0,1766867993360
0,0.0,1766867994391
0,0.0,1766867995367
0,0.0,1766867996362
0,0.0,1766867997321
0,0.0,1766867998279
0,0.0,1766867999197
0,0.0,1766868000116
0,0.0,1766868001102
0,0.0,1766868002050
0,0.0,1766868003011
0,0.0,1766868003888
0,0.0,1766868004795
0,0.0,1766868005723
0,0.0,1766868006795
0,0.0,1766868007740
0,0.0,1766868008823
0,0.0,1766868009686
0,0.0,1766868010644
0,0.0,1766868011577
0,0.0,1766868012472
0,0.0,1766868013445
0,0.0,1766868014430
0,0.0,1766868015372
0,0.0,1766868015677
