gpu_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,1.0,1766698526926
0,0.98,1766698527886
0,0.89,1766698528719
0,0.84,1766698529809
0,1.0,1766698530571
0,1.0,1766698531431
0,1.0,1766698532454
0,0.84,1766698533212
0,1.0,1766698534252
0,1.0,1766698535239
0,0.84,1766698536078
0,1.0,1766698537378
0,0.99,1766698538000
0,1.0,1766698538609
0,0.99,1766698539532
0,1.0,1766698540527
0,1.0,1766698541206
0,1.0,1766698542048
0,0.82,1766698543083
0,1.0,1766698543695
0,0.84,1766698544885
0,0.85,1766698545854
0,1.0,1766698546463
0,1.0,1766698547431
0,0.8,1766698548606
0,0.86,1766698549358
0,1.0,1766698550506
0,0.95,1766698551395
0,0.86,1766698552083
0,0.99,1766698553062
0,0.95,1766698554101
0,0.98,1766698554790
0,0.85,1766698555722
0,1.0,1766698556659
0,1.0,1766698557316
0,0.92,1766698558389
0,1.0,1766698559377
0,0.84,1766698560056
0,0.87,1766698561123
0,1.0,1766698562193
0,0.82,1766698562836
0,0.83,1766698563823
0,0.84,1766698564901
0,0.83,1766698565559
0,1.0,1766698566510
0,0.91,1766698567483
0,0.89,1766698568105
0,1.0,1766698569107
0,0.83,1766698569994
0,0.85,1766698570678
0,0.98,1766698571432
0,0.88,1766698572590
0,0.91,1766698573292
0,0.96,1766698574162
0,1.0,1766698575432
0,1.0,1766698576231
0,0.84,1766698577331
0,0.85,1766698578442
0,1.0,1766698579225
0,0.83,1766698580451
0,0.85,1766698581411
0,1.0,1766698582274
0,1.0,1766698583531
0,0.89,1766698584294
