gpu_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,0.05,1766822735322
0,0.01,1766822735618
0,0.02,1766822735769
0,0.02,1766822735927
0,0.03,1766822736118
0,0.03,1766822736284
0,0.03,1766822736468
0,0.03,1766822736648
0,0.03,1766822736823
0,0.03,1766822736989
0,0.03,1766822737185
0,0.03,1766822737350
0,0.03,1766822737530
0,0.03,1766822737704
0,0.03,1766822737871
0,0.03,1766822738051
0,0.03,1766822738243
0,0.03,1766822738431
0,0.03,1766822738609
0,0.03,1766822738774
0,0.03,1766822738944
0,0.03,1766822739136
0,0.03,1766822739303
0,0.03,1766822739481
0,0.03,1766822739654
0,0.03,1766822739813
0,0.03,1766822739992
0,0.01,1766822740176
0,0.03,1766822740374
0,0.03,1766822740569
0,0.03,1766822740734
0,0.03,1766822740890
0,0.03,1766822741060
0,0.03,1766822741232
0,0.03,1766822741407
0,0.03,1766822741588
0,0.03,1766822741763
0,0.03,1766822741940
0,0.03,1766822742110
0,0.03,1766822742298
0,0.01,1766822742488
0,0.03,1766822742660
0,0.03,1766822742845
0,0.03,1766822743018
0,0.03,1766822743193
0,0.03,1766822743363
0,0.03,1766822743555
0,0.03,1766822743728
0,0.03,1766822743955
0,0.03,1766822744112
0,0.03,1766822744284
0,0.03,1766822744476
0,0.02,1766822744649
0,0.01,1766822744864
0,0.03,1766822745016
0,0.03,1766822745209
0,0.03,1766822745412
0,0.03,1766822745589
0,0.03,1766822745774
0,0.03,1766822745946
0,0.03,1766822746137
0,0.03,1766822746315
0,0.03,1766822746491
0,0.03,1766822746705
