cpu_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,2.3,1766875660174
0,3.0,1766875660512
0,2.9,1766875660762
0,2.5,1766875661033
0,2.7,1766875661276
0,2.9,1766875661513
0,2.7,1766875661790
0,2.5,1766875662024
0,2.8,1766875662267
0,2.5,1766875662567
0,2.7,1766875662810
0,2.9,1766875663115
0,2.7,1766875663365
0,2.5,1766875663617
0,2.9,1766875663853
0,2.8,1766875664105
0,2.5,1766875664365
0,2.6,1766875664598
0,2.8,1766875664841
0,2.6,1766875665090
0,2.8,1766875665358
0,2.7,1766875665605
0,2.8,1766875665848
0,2.9,1766875666091
0,2.6,1766875666342
0,2.8,1766875666590
0,2.7,1766875666839
0,2.8,1766875667090
0,2.7,1766875667329
0,2.6,1766875667568
0,2.6,1766875667821
0,2.6,1766875668071
0,2.9,1766875668303
0,2.4,1766875668560
0,2.6,1766875668798
0,2.7,1766875669030
0,2.9,1766875669351
0,2.6,1766875669595
0,2.9,1766875669825
0,2.7,1766875670085
0,2.5,1766875670346
0,2.7,1766875670583
0,2.7,1766875670823
0,2.6,1766875671082
0,2.5,1766875671326
0,3.0,1766875671575
0,2.6,1766875671823
0,2.6,1766875672060
0,2.8,1766875672314
0,2.6,1766875672573
0,2.7,1766875672805
0,2.5,1766875673047
0,2.8,1766875673296
0,2.7,1766875673533
0,2.6,1766875673778
0,2.6,1766875674026
0,2.7,1766875674262
0,2.7,1766875674514
0,2.6,1766875674773
0,2.9,1766875675008
0,2.7,1766875675265
0,2.5,1766875675501
0,3.0,1766875675736
0,2.5,1766875675994
0,2.6,1766875676253
0,3.1,1766875676492
0,2.7,1766875676722
0,2.9,1766875676954
0,2.7,1766875677207
0,2.6,1766875677453
0,2.7,1766875677680
0,2.7,1766875677923
0,2.7,1766875678193
0,3.0,1766875678422
0,2.7,1766875678669
0,2.7,1766875678938
0,2.8,1766875679194
0,3.0,1766875679438
0,2.4,1766875679688
0,2.6,1766875679913
0,3.0,1766875680155
0,2.7,1766875680404
0,2.7,1766875680640
0,3.0,1766875680872
0,2.6,1766875681155
0,2.5,1766875681421
0,2.9,1766875681746
0,2.6,1766875681990
0,2.7,1766875682219
0,2.7,1766875682462
0,2.4,1766875682714
0,2.7,1766875682939
0,2.9,1766875683195
0,2.6,1766875683503
0,2.7,1766875683735
0,2.8,1766875683976
0,2.7,1766875684220
0,3.0,1766875684456
0,2.8,1766875684718
0,2.6,1766875685014
0,2.8,1766875685314
0,2.8,1766875685551
0,2.7,1766875685784
0,2.7,1766875686036
0,2.5,1766875686292
0,2.7,1766875686533
0,2.7,1766875686768
0,2.7,1766875687017
0,2.6,1766875687261
0,2.8,1766875687505
0,2.8,1766875687794
0,2.5,1766875688036
0,2.9,1766875688267
0,2.6,1766875688533
0,2.8,1766875688818
0,2.8,1766875689050
0,3.1,1766875689296
0,2.8,1766875689575
0,2.6,1766875689809
0,2.8,1766875690040
0,2.5,1766875690342
0,2.6,1766875690575
0,2.9,1766875690811
0,2.4,1766875691074
0,2.6,1766875691306
0,2.7,1766875691548
0,2.5,1766875691808
0,2.8,1766875692044
0,2.8,1766875692306
0,2.7,1766875692618
0,2.5,1766875692861
0,3.0,1766875693160
0,2.7,1766875693413
0,2.8,1766875693676
0,2.8,1766875693918
0,2.8,1766875694242
0,2.7,1766875694490
0,2.9,1766875694739
0,2.8,1766875695094
0,2.5,1766875695342
0,2.9,1766875695576
0,2.8,1766875695820
0,2.5,1766875696067
0,2.8,1766875696304
0,2.7,1766875696554
0,2.9,1766875696796
0,2.7,1766875697034
0,2.6,1766875697284
0,3.0,1766875697517
0,2.6,1766875697791
0,2.6,1766875698020
0,2.8,1766875698258
0,2.7,1766875698501
0,2.5,1766875698736
0,2.8,1766875698989
0,2.8,1766875699234
0,2.5,1766875699476
0,2.7,1766875699727
0,2.6,1766875699957
0,3.0,1766875700193
0,2.5,1766875700440
0,2.7,1766875700713
0,2.8,1766875700951
0,2.7,1766875701201
0,2.9,1766875701441
0,2.4,1766875701699
0,2.7,1766875701932
0,2.9,1766875702174
0,2.6,1766875702427
0,3.0,1766875702662
0,2.6,1766875702924
0,2.6,1766875703175
0,2.7,1766875703437
0,2.8,1766875703698
0,2.7,1766875703970
0,2.7,1766875704210
