gpu_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,1.0,1766904628366
0,1.0,1766904628635
0,1.0,1766904628825
0,1.0,1766904629005
0,1.0,1766904629197
0,1.0,1766904629366
0,1.0,1766904629545
0,1.0,1766904629723
0,1.0,1766904629895
0,1.0,1766904630074
0,1.0,1766904630242
0,1.0,1766904630411
0,1.0,1766904630576
0,1.0,1766904630753
0,1.0,1766904630921
0,1.0,1766904631095
0,1.0,1766904631259
0,1.0,1766904631433
0,1.0,1766904631598
0,1.0,1766904631769
0,1.0,1766904631936
0,1.0,1766904632133
0,1.0,1766904632318
0,1.0,1766904632503
0,1.0,1766904632667
0,1.0,1766904632838
0,1.0,1766904633008
0,1.0,1766904633185
0,1.0,1766904633359
0,1.0,1766904633538
0,1.0,1766904633715
0,1.0,1766904633897
0,1.0,1766904634076
0,1.0,1766904634257
0,1.0,1766904634438
0,1.0,1766904634612
0,1.0,1766904634790
0,1.0,1766904634963
0,1.0,1766904635136
0,1.0,1766904635299
0,1.0,1766904635470
0,1.0,1766904635634
0,1.0,1766904635807
0,1.0,1766904635966
0,1.0,1766904636135
0,1.0,1766904636295
0,1.0,1766904636464
0,1.0,1766904636628
0,1.0,1766904636798
0,1.0,1766904636960
0,1.0,1766904637131
0,1.0,1766904637291
0,1.0,1766904637469
0,1.0,1766904637629
0,1.0,1766904637807
0,1.0,1766904637993
0,1.0,1766904638194
0,1.0,1766904638356
0,1.0,1766904638534
0,1.0,1766904638701
0,1.0,1766904638883
0,1.0,1766904639046
0,1.0,1766904639226
0,1.0,1766904639402
0,1.0,1766904639586
0,1.0,1766904639757
0,1.0,1766904639935
0,1.0,1766904640113
0,1.0,1766904640289
0,1.0,1766904640467
0,1.0,1766904640642
0,1.0,1766904640820
0,1.0,1766904640991
0,1.0,1766904641154
0,1.0,1766904641317
0,1.0,1766904641490
0,1.0,1766904641657
0,1.0,1766904641825
0,1.0,1766904641986
0,1.0,1766904642159
0,1.0,1766904642324
0,1.0,1766904642496
0,1.0,1766904642662
0,1.0,1766904642836
0,1.0,1766904643002
0,1.0,1766904643177
0,1.0,1766904643340
0,1.0,1766904643532
0,1.0,1766904643710
0,1.0,1766904643914
0,1.0,1766904644088
0,1.0,1766904644257
0,1.0,1766904644426
0,1.0,1766904644611
0,1.0,1766904644783
0,1.0,1766904644963
0,1.0,1766904645140
0,1.0,1766904645315
0,1.0,1766904645493
0,1.0,1766904645669
0,1.0,1766904645849
0,1.0,1766904646021
0,1.0,1766904646196
0,1.0,1766904646370
0,1.0,1766904646552
0,1.0,1766904646719
0,1.0,1766904646891
0,1.0,1766904647054
0,1.0,1766904647235
0,1.0,1766904647400
0,1.0,1766904647571
0,1.0,1766904647735
0,1.0,1766904647903
0,1.0,1766904648063
0,1.0,1766904648236
0,1.0,1766904648399
0,1.0,1766904648566
0,1.0,1766904648736
0,1.0,1766904648917
0,1.0,1766904649084
0,1.0,1766904649259
0,1.0,1766904649440
0,1.0,1766904649636
0,1.0,1766904649812
0,1.0,1766904649985
0,1.0,1766904650153
0,1.0,1766904650321
0,1.0,1766904650500
0,1.0,1766904650673
0,1.0,1766904650849
0,1.0,1766904651025
0,1.0,1766904651210
0,1.0,1766904651384
0,1.0,1766904651561
0,1.0,1766904651729
0,1.0,1766904651909
0,1.0,1766904652079
0,1.0,1766904652271
0,1.0,1766904652441
0,1.0,1766904652620
0,1.0,1766904652780
0,1.0,1766904652948
0,1.0,1766904653113
0,1.0,1766904653281
0,1.0,1766904653445
0,1.0,1766904653620
0,1.0,1766904653782
0,1.0,1766904653958
0,1.0,1766904654125
0,1.0,1766904654301
0,1.0,1766904654466
0,1.0,1766904654632
0,1.0,1766904654803
0,1.0,1766904654980
0,1.0,1766904655156
0,1.0,1766904655342
0,1.0,1766904655531
0,1.0,1766904655711
0,1.0,1766904655879
0,1.0,1766904656045
0,1.0,1766904656224
0,1.0,1766904656394
0,1.0,1766904656574
0,1.0,1766904656757
