gpu_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,0.01,1766572551025
0,0,1766572551640
0,0,1766572552159
0,3,1766572552699
0,0.03,1766572553288
0,0.03,1766572553850
0,0.01,1766572554430
0,0.02,1766572555018
0,0.02,1766572555613
0,0.03,1766572556276
0,0,1766572556894
0,0,1766572557621
0,0,1766572558313
0,0,1766572558969
0,0.02,1766572559591
0,2,1766572560180
0,0,1766572561028
0,0.02,1766572561930
0,0.02,1766572562665
0,0,1766572563357
0,0.03,1766572564123
0,2,1766572564987
0,0.02,1766572565865
0,0,1766572566756
0,0,1766572567349
0,2,1766572567988
0,0,1766572568813
0,0,1766572569591
0,0.03,1766572570539
0,0,1766572571143
0,0.02,1766572571820
0,0,1766572572707
0,0.02,1766572573424
0,0,1766572574320
0,0.02,1766572575018
0,0,1766572575964
0,0.02,1766572576771
0,0,1766572577417
0,0.02,1766572578254
0,0.02,1766572579085
0,0.01,1766572580033
0,0,1766572580680
0,0.02,1766572581426
0,0,1766572582371
0,3,1766572583062
0,0.03,1766572583828
0,0.03,1766572584481
0,0.02,1766572585341
0,0,1766572586163
0,0.02,1766572586759
0,0,1766572587705
0,0,1766572588605
0,0.01,1766572589406
0,0,1766572590171
0,0.02,1766572590957
0,0,1766572591958
0,0.02,1766572592634
0,0.03,1766572593440
0,0,1766572594312
0,0,1766572595117
0,0.03,1766572595897
0,0.03,1766572596529
0,0.02,1766572597526
0,0.03,1766572598296
0,0,1766572599001
0,0,1766572599851
0,0.03,1766572600756
0,2,1766572601575
0,0,1766572602259
0,0.02,1766572603140
0,0,1766572603975
0,0,1766572604855
0,0,1766572605520
0,0,1766572606372
0,0.03,1766572607375
0,0,1766572607954
0,0,1766572608693
0,0,1766572609541
0,0.03,1766572610360
0,0.03,1766572611066
0,0,1766572611673
0,0.02,1766572612580
0,0,1766572613411
0,0,1766572614097
0,0,1766572614943
0,0.01,1766572615719
0,0,1766572616674
0,2,1766572617351
0,0,1766572618011
0,0,1766572618909
0,0,1766572619795
0,0,1766572620610
0,0,1766572621246
0,0,1766572622112
0,0,1766572623019
0,0.03,1766572623740
0,0,1766572624631
0,0,1766572625545
0,0,1766572626457
0,0,1766572627111
0,0,1766572627891
0,2,1766572628758
0,0.03,1766572629547
0,0,1766572630360
0,0,1766572631097
0,0.02,1766572632081
0,0,1766572632832
0,0.03,1766572633502
0,0,1766572634414
0,0,1766572635226
0,0.02,1766572636093
0,0.02,1766572636751
0,0.03,1766572637614
0,0.03,1766572638491
0,0,1766572639138
0,0.03,1766572639964
0,0,1766572640714
0,0.02,1766572641688
0,0.03,1766572642486
0,3,1766572643121
0,0,1766572644027
0,0.02,1766572644811
0,0.03,1766572645491
0,0,1766572646231
0,0,1766572646962
0,0,1766572648046
0,0,1766572648670
0,0.02,1766572649561
0,0,1766572650459
0,0,1766572651206
0,0,1766572651985
0,0.03,1766572652639
0,0.03,1766572653599
0,0.02,1766572654438
0,0,1766572655137
0,0,1766572655958
0,0.03,1766572656707
0,0,1766572657628
0,3,1766572658224
0,0,1766572658864
0,0.03,1766572659764
0,0.02,1766572660597
0,0,1766572661423
0,0.03,1766572662135
0,0,1766572663113
0,0.01,1766572663933
0,0.02,1766572664614
0,0,1766572665424
0,0.02,1766572666237
0,0,1766572667241
0,0.02,1766572667935
0,0.03,1766572668741
0,0,1766572669699
0,0,1766572670407
0,0.02,1766572671205
0,0,1766572671857
0,0,1766572672844
0,0.03,1766572673671
0,0.03,1766572674321
0,0.03,1766572675239
0,0,1766572676094
0,3,1766572676846
0,1,1766572677519
0,0,1766572678160
0,0.03,1766572679113
0,0,1766572679778
0,0.03,1766572680495
0,0,1766572681250
0,0,1766572682109
0,0,1766572682950
0,0,1766572683560
0,0,1766572684382
0,0,1766572685260
0,0,1766572686207
0,0,1766572686945
0,0,1766572687629
0,0.02,1766572688635
0,2,1766572689311
0,0.02,1766572689962
0,0,1766572690826
0,0.02,1766572691603
0,0.02,1766572692511
0,0,1766572693152
0,0,1766572693837
0,0.02,1766572694907
0,3,1766572695616
0,0.02,1766572696456
0,0.02,1766572697126
0,0,1766572698052
0,0,1766572698873
0,2,1766572699542
0,0,1766572700376
0,0.03,1766572701308
0,0.03,1766572702094
0,0.03,1766572702874
0,0.03,1766572703517
0,0.02,1766572704490
0,0.03,1766572705224
0,0,1766572706054
0,0.03,1766572706887
0,0.03,1766572707784
0,0.02,1766572708574
0,0,1766572709212
