gpu_memory_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,0.7731424979761833,1766699498927
0,0.6651044570965489,1766699501293
0,0.6633160174201868,1766699503888
0,0.6633160174201868,1766699506576
0,0.6633160174201868,1766699509068
0,0.6633160174201868,1766699511601
0,0.6633160174201868,1766699514182
0,0.6633160174201868,1766699516898
0,0.6633160174201868,1766699519577
0,0.6633160174201868,1766699522201
0,0.6633160174201868,1766699525004
0,0.6633160174201868,1766699527753
0,0.6633160174201868,1766699530522
0,0.6633160174201868,1766699533145
0,0.6633160174201868,1766699535636
0,0.6633160174201868,1766699538136
0,0.6633160174201868,1766699540362
0,0.6633160174201868,1766699542717
0,0.6633160174201868,1766699545223
0,0.6633160174201868,1766699547984
0,0.6633160174201868,1766699550630
0,0.6633160174201868,1766699553336
0,0.6633160174201868,1766699555953
0,0.6633160174201868,1766699558575
0,0.6633160174201868,1766699561231
0,0.6633160174201868,1766699563912
0,0.6633160174201868,1766699566382
0,0.6633160174201868,1766699568808
0,0.6633160174201868,1766699571052
0,0.6633160174201868,1766699573433
0,0.6633160174201868,1766699575886
0,0.6633160174201868,1766699578352
0,0.6633160174201868,1766699580804
0,0.6633160174201868,1766699583359
0,0.6633160174201868,1766699585806
0,0.6633160174201868,1766699588169
0,0.6633160174201868,1766699590449
0,0.6633160174201868,1766699592903
0,0.6633160174201868,1766699595385
0,0.6633160174201868,1766699598035
0,0.6633160174201868,1766699600655
0,0.6633160174201868,1766699603395
0,0.6633160174201868,1766699606102
0,0.6633160174201868,1766699608809
0,0.6633160174201868,1766699611550
0,0.6633160174201868,1766699614287
0,0.6633160174201868,1766699617081
0,0.6633160174201868,1766699619854
0,0.6633160174201868,1766699622740
0,0.6633160174201868,1766699625575
0,0.6633160174201868,1766699628294
0,0.6633160174201868,1766699630965
0,0.6633160174201868,1766699633617
0,0.6633160174201868,1766699636376
0,0.6633160174201868,1766699639065
0,0.6633160174201868,1766699641802
0,0.6633160174201868,1766699644589
0,0.6633160174201868,1766699647378
0,0.6633160174201868,1766699650155
0,0.6633160174201868,1766699652898
0,0.6633160174201868,1766699655632
0,0.6633160174201868,1766699658289
0,0.6633160174201868,1766699661072
0,0.6633160174201868,1766699663683
0,0.6633160174201868,1766699666300
0,0.6633160174201868,1766699668699
0,0.6633160174201868,1766699671181
0,0.6633160174201868,1766699673518
0,0.6633160174201868,1766699675837
0,0.6633160174201868,1766699678183
0,0.6633160174201868,1766699680723
0,0.6633160174201868,1766699683200
0,0.6633160174201868,1766699685674
0,0.6633160174201868,1766699688214
0,0.6633160174201868,1766699690859
0,0.6633160174201868,1766699693484
0,0.6633160174201868,1766699696132
0,0.6633160174201868,1766699698809
0,0.6633160174201868,1766699701438
0,0.6633160174201868,1766699703919
0,0.6633160174201868,1766699706574
0,0.6633160174201868,1766699709304
0,0.6633160174201868,1766699711994
0,0.6633160174201868,1766699714477
0,0.6633160174201868,1766699717144
0,0.6633160174201868,1766699719836
0,0.6633160174201868,1766699722540
0,0.6633160174201868,1766699725281
0,0.6633160174201868,1766699728064
0,0.6633160174201868,1766699730735
0,0.6633160174201868,1766699733333
0,0.6633160174201868,1766699735945
0,0.6633160174201868,1766699738603
0,0.6633160174201868,1766699741251
0,0.6633160174201868,1766699743894
