gpu_temperature,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,34.0,1766848395716
0,34.0,1766848396569
0,34.0,1766848397080
0,35.0,1766848397586
0,34.0,1766848398085
0,34.0,1766848398577
0,34.0,1766848399056
0,34.0,1766848399608
0,34.0,1766848400152
0,34.0,1766848400718
0,35.0,1766848401203
0,34.0,1766848401751
0,34.0,1766848402267
0,35.0,1766848402789
0,35.0,1766848403268
0,34.0,1766848403833
0,34.0,1766848404395
0,36.0,1766848404861
0,35.0,1766848405343
0,34.0,1766848406096
0,34.0,1766848406530
0,35.0,1766848407042
0,34.0,1766848407603
0,35.0,1766848408164
0,35.0,1766848408765
0,35.0,1766848409314
0,35.0,1766848409761
0,34.0,1766848410496
0,35.0,1766848410979
0,35.0,1766848411441
0,35.0,1766848411979
0,35.0,1766848412464
0,35.0,1766848412946
0,35.0,1766848413538
0,35.0,1766848414117
0,35.0,1766848414586
0,35.0,1766848415202
0,35.0,1766848415681
0,35.0,1766848416205
0,36.0,1766848416734
0,36.0,1766848417264
0,36.0,1766848417750
0,36.0,1766848418282
0,36.0,1766848418824
0,36.0,1766848419334
0,35.0,1766848419861
0,36.0,1766848420390
0,36.0,1766848420920
0,37.0,1766848421429
0,36.0,1766848421970
0,36.0,1766848422474
0,35.0,1766848423012
0,35.0,1766848423592
0,36.0,1766848424073
0,36.0,1766848424578
0,36.0,1766848425113
0,36.0,1766848425643
0,36.0,1766848426153
0,36.0,1766848426640
0,36.0,1766848427135
0,37.0,1766848427636
0,36.0,1766848428178
0,36.0,1766848428653
0,36.0,1766848429241
0,36.0,1766848429831
0,36.0,1766848430357
0,36.0,1766848430808
0,36.0,1766848431427
0,36.0,1766848431994
0,36.0,1766848432468
0,36.0,1766848433107
0,36.0,1766848433669
0,36.0,1766848434256
0,36.0,1766848434764
0,36.0,1766848435258
0,36.0,1766848435761
0,37.0,1766848436341
0,36.0,1766848436844
0,37.0,1766848437367
0,37.0,1766848437857
0,37.0,1766848438471
0,37.0,1766848438980
0,37.0,1766848439469
0,37.0,1766848440029
0,37.0,1766848440532
0,37.0,1766848441045
0,36.0,1766848441728
0,37.0,1766848442220
0,37.0,1766848442720
0,37.0,1766848443317
0,37.0,1766848443826
0,37.0,1766848444476
0,36.0,1766848445071
0,37.0,1766848445529
0,38.0,1766848446052
0,38.0,1766848446610
0,37.0,1766848447081
0,38.0,1766848447572
0,37.0,1766848448164
0,37.0,1766848448639
0,37.0,1766848449128
0,38.0,1766848449639
0,38.0,1766848450201
0,38.0,1766848450722
0,37.0,1766848451194
0,37.0,1766848451727
0,37.0,1766848452304
0,37.0,1766848452997
0,37.0,1766848453451
0,37.0,1766848453975
0,37.0,1766848454459
0,37.0,1766848455042
0,38.0,1766848455541
0,38.0,1766848456081
0,37.0,1766848456553
0,37.0,1766848457054
0,37.0,1766848457556
0,38.0,1766848458044
0,37.0,1766848458599
0,37.0,1766848459115
0,37.0,1766848459609
0,37.0,1766848460213
0,37.0,1766848460754
0,38.0,1766848461284
0,37.0,1766848461889
0,37.0,1766848462558
0,37.0,1766848463020
0,37.0,1766848463525
0,37.0,1766848464126
0,38.0,1766848464660
0,38.0,1766848465169
0,39.0,1766848465679
0,38.0,1766848466194
0,38.0,1766848466722
0,38.0,1766848467203
0,38.0,1766848467703
0,37.0,1766848468344
0,38.0,1766848468834
0,38.0,1766848469337
0,38.0,1766848469869
0,38.0,1766848470384
0,38.0,1766848470907
0,38.0,1766848471446
0,38.0,1766848471931
0,39.0,1766848472487
0,38.0,1766848472972
0,38.0,1766848473549
0,39.0,1766848474045
0,38.0,1766848474518
0,38.0,1766848475041
0,39.0,1766848475545
0,39.0,1766848476042
0,38.0,1766848476545
0,38.0,1766848477036
0,38.0,1766848477605
0,39.0,1766848478114
0,38.0,1766848478618
0,38.0,1766848479124
0,39.0,1766848479682
0,38.0,1766848480269
0,38.0,1766848480777
0,38.0,1766848481285
0,38.0,1766848481806
0,38.0,1766848482306
0,38.0,1766848482843
0,38.0,1766848483314
0,38.0,1766848483855
0,38.0,1766848484467
0,38.0,1766848484964
0,38.0,1766848485487
0,38.0,1766848486016
0,38.0,1766848486546
0,38.0,1766848487112
0,39.0,1766848487617
0,38.0,1766848488129
0,39.0,1766848488654
0,38.0,1766848489180
0,38.0,1766848489683
0,39.0,1766848490193
0,39.0,1766848490765
0,39.0,1766848491276
0,39.0,1766848491815
0,38.0,1766848492413
0,38.0,1766848492980
0,39.0,1766848493521
0,39.0,1766848494067
0,40.0,1766848494571
0,39.0,1766848495087
0,39.0,1766848495688
0,39.0,1766848496219
0,39.0,1766848496688
0,39.0,1766848497240
0,39.0,1766848497719
0,39.0,1766848498262
0,39.0,1766848498863
0,38.0,1766848499493
0,38.0,1766848500039
0,39.0,1766848500573
0,38.0,1766848501125
0,40.0,1766848501662
0,38.0,1766848502164
0,39.0,1766848502629
0,39.0,1766848503144
0,39.0,1766848503694
0,40.0,1766848504225
0,40.0,1766848504772
0,39.0,1766848505414
0,39.0,1766848505933
0,39.0,1766848506419
0,39.0,1766848506954
0,40.0,1766848507492
0,40.0,1766848507979
0,39.0,1766848508478
0,39.0,1766848509043
0,39.0,1766848509550
0,39.0,1766848510020
0,39.0,1766848510528
0,39.0,1766848511041
0,40.0,1766848511601
0,40.0,1766848512083
0,40.0,1766848512589
0,40.0,1766848513087
0,39.0,1766848513631
0,39.0,1766848514209
0,40.0,1766848514728
0,39.0,1766848515295
0,39.0,1766848515811
0,38.0,1766848516318
0,38.0,1766848516839
0,38.0,1766848517336
0,38.0,1766848517860
0,38.0,1766848518481
0,38.0,1766848519039
0,38.0,1766848519545
0,38.0,1766848520166
0,37.0,1766848520717
0,37.0,1766848521213
0,37.0,1766848521807
0,37.0,1766848522347
0,37.0,1766848522921
0,37.0,1766848523480
0,36.0,1766848524094
0,36.0,1766848524639
0,36.0,1766848525282
0,36.0,1766848525831
0,36.0,1766848526463
0,36.0,1766848527018
0,36.0,1766848527636
0,36.0,1766848528159
0,36.0,1766848528824
0,36.0,1766848529326
0,36.0,1766848529928
0,36.0,1766848530470
0,36.0,1766848531030
0,36.0,1766848531514
0,36.0,1766848532135
0,36.0,1766848532718
0,36.0,1766848533249
0,35.0,1766848534012
0,35.0,1766848534485
0,35.0,1766848535096
0,35.0,1766848535687
0,35.0,1766848536295
0,35.0,1766848537009
0,35.0,1766848537611
0,35.0,1766848538213
0,35.0,1766848538769
0,35.0,1766848539421
0,35.0,1766848540183
0,35.0,1766848540851
0,35.0,1766848541514
0,35.0,1766848542075
0,35.0,1766848542675
0,35.0,1766848543281
0,35.0,1766848543787
0,35.0,1766848544358
0,35.0,1766848545115
0,34.0,1766848545771
0,34.0,1766848546267
0,34.0,1766848546843
0,34.0,1766848547462
0,34.0,1766848548092
0,34.0,1766848548680
0,34.0,1766848549361
0,34.0,1766848549964
0,34.0,1766848550473
0,34.0,1766848551055
0,34.0,1766848551819
0,34.0,1766848552358
0,34.0,1766848553010
0,34.0,1766848553703
0,34.0,1766848554306
0,34.0,1766848555094
0,34.0,1766848555715
0,34.0,1766848556262
0,34.0,1766848556897
0,34.0,1766848557411
0,34.0,1766848558030
0,34.0,1766848558689
0,34.0,1766848559271
0,34.0,1766848559843
0,33.0,1766848560538
0,33.0,1766848561146
0,33.0,1766848561683
0,33.0,1766848562225
0,33.0,1766848562966
0,33.0,1766848563483
0,33.0,1766848564044
0,33.0,1766848564576
0,33.0,1766848565221
0,33.0,1766848565809
0,33.0,1766848566436
0,33.0,1766848567111
0,33.0,1766848567658
0,33.0,1766848568266
0,33.0,1766848568888
0,33.0,1766848569460
0,33.0,1766848569994
0,33.0,1766848570509
0,33.0,1766848571153
0,33.0,1766848571706
0,33.0,1766848572228
0,33.0,1766848572788
0,33.0,1766848573367
0,33.0,1766848574013
0,33.0,1766848574582
0,35.0,1766848575179
0,36.0,1766848575902
0,37.0,1766848576384
0,36.0,1766848576939
0,37.0,1766848577549
0,37.0,1766848578183
0,37.0,1766848578707
0,36.0,1766848579344
0,37.0,1766848580110
0,37.0,1766848580700
0,37.0,1766848581290
0,37.0,1766848581966
0,37.0,1766848582497
0,39.0,1766848583149
0,37.0,1766848583938
0,38.0,1766848584457
0,38.0,1766848585066
0,38.0,1766848585593
0,37.0,1766848586298
0,40.0,1766848586851
0,39.0,1766848587458
0,39.0,1766848588014
0,39.0,1766848588632
0,40.0,1766848589253
0,38.0,1766848589876
0,39.0,1766848590583
0,40.0,1766848591149
0,38.0,1766848591675
0,40.0,1766848592192
0,40.0,1766848592742
0,40.0,1766848593351
0,39.0,1766848594092
0,39.0,1766848594621
0,39.0,1766848595223
0,40.0,1766848595806
0,39.0,1766848596343
