gpu_power_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,0.0,1766905004220
0,0.0,1766905004508
0,0.0,1766905004709
0,0.0,1766905004910
0,0.0,1766905005110
0,0.0,1766905005313
0,0.0,1766905005515
0,0.0,1766905005718
0,0.0,1766905005911
0,0.0,1766905006101
0,0.0,1766905006296
0,0.0,1766905006489
0,0.0,1766905006679
0,0.0,1766905006877
0,0.0,1766905007084
0,0.0,1766905007291
0,0.0,1766905007483
0,0.0,1766905007675
0,0.0,1766905007874
0,0.0,1766905008073
0,0.0,1766905008268
0,0.0,1766905008469
0,0.0,1766905008679
0,0.0,1766905008887
0,0.0,1766905009093
0,0.0,1766905009304
0,0.0,1766905009514
0,0.0,1766905009722
0,0.0,1766905009921
0,0.0,1766905010120
0,0.0,1766905010309
0,0.0,1766905010498
0,0.0,1766905010688
0,0.0,1766905010878
0,0.0,1766905011068
0,0.0,1766905011262
0,0.0,1766905011457
0,0.0,1766905011658
0,0.0,1766905011857
0,0.0,1766905012066
0,0.0,1766905012269
0,0.0,1766905012473
0,0.0,1766905012676
0,0.0,1766905012897
0,0.0,1766905013128
0,0.0,1766905013332
0,0.0,1766905013527
0,0.0,1766905013720
0,0.0,1766905013914
0,0.0,1766905014111
0,0.0,1766905014308
0,0.0,1766905014509
0,0.0,1766905014708
0,0.0,1766905014905
0,0.0,1766905015103
0,0.0,1766905015299
0,0.0,1766905015495
0,0.0,1766905015692
0,0.0,1766905015890
0,0.0,1766905016083
0,0.0,1766905016294
0,0.0,1766905016516
0,0.0,1766905016718
0,0.0,1766905016918
0,0.0,1766905017122
0,0.0,1766905017321
0,0.0,1766905017529
0,0.0,1766905017733
0,0.0,1766905017940
0,0.0,1766905018144
0,0.0,1766905018353
0,0.0,1766905018560
0,0.0,1766905018782
0,0.0,1766905019005
0,0.0,1766905019206
0,0.0,1766905019414
0,0.0,1766905019624
0,0.0,1766905019835
0,0.0,1766905020038
0,0.0,1766905020244
0,0.0,1766905020449
0,0.0,1766905020658
0,0.0,1766905020864
0,0.0,1766905021070
0,0.0,1766905021279
0,0.0,1766905021488
0,0.0,1766905021700
0,0.0,1766905021900
0,0.0,1766905022099
0,0.0,1766905022301
0,0.0,1766905022499
0,0.0,1766905022696
0,0.0,1766905022896
0,0.0,1766905023094
0,0.0,1766905023298
0,0.0,1766905023505
0,0.0,1766905023710
0,0.0,1766905023911
0,0.0,1766905024113
0,0.0,1766905024311
0,0.0,1766905024513
0,0.0,1766905024718
0,0.0,1766905024928
0,0.0,1766905025119
0,0.0,1766905025310
0,0.0,1766905025512
0,0.0,1766905025706
0,0.0,1766905025904
0,0.0,1766905026099
0,0.0,1766905026299
0,0.0,1766905026500
0,0.0,1766905026704
0,0.0,1766905026903
0,0.0,1766905027108
0,0.0,1766905027315
0,0.0,1766905027525
0,0.0,1766905027733
0,0.0,1766905027933
0,0.0,1766905028133
0,0.0,1766905028324
0,0.0,1766905028513
0,0.0,1766905028702
0,0.0,1766905028893
0,0.0,1766905029083
0,0.0,1766905029275
0,0.0,1766905029469
0,0.0,1766905029672
0,0.0,1766905029872
0,0.0,1766905030074
0,0.0,1766905030273
0,0.0,1766905030497
0,0.0,1766905030725
0,0.0,1766905030924
0,0.0,1766905031133
0,0.0,1766905031339
0,0.0,1766905031546
0,0.0,1766905031753
0,0.0,1766905031950
0,0.0,1766905032148
0,0.0,1766905032349
0,0.0,1766905032550
0,0.0,1766905032749
0,0.0,1766905032948
0,0.0,1766905033145
0,0.0,1766905033346
0,0.0,1766905033545
0,0.0,1766905033735
0,0.0,1766905033926
0,0.0,1766905034119
0,0.0,1766905034310
0,0.0,1766905034501
0,0.0,1766905034714
0,0.0,1766905034943
0,0.0,1766905035147
0,0.0,1766905035354
0,0.0,1766905035560
0,0.0,1766905035763
0,0.0,1766905035972
0,0.0,1766905036177
0,0.0,1766905036393
0,0.0,1766905036618
0,0.0,1766905036821
0,0.0,1766905037029
0,0.0,1766905037235
0,0.0,1766905037442
0,0.0,1766905037649
0,0.0,1766905037859
0,0.0,1766905038066
0,0.0,1766905038276
0,0.0,1766905038486
0,0.0,1766905038694
0,0.0,1766905038900
0,0.0,1766905039106
0,0.0,1766905039317
0,0.0,1766905039522
0,0.0,1766905039724
0,0.0,1766905039927
0,0.0,1766905040130
0,0.0,1766905040336
0,0.0,1766905040536
0,0.0,1766905040736
0,0.0,1766905040941
0,0.0,1766905041142
0,0.0,1766905041342
0,0.0,1766905041540
0,0.0,1766905041744
0,0.0,1766905041946
0,0.0,1766905042159
0,0.0,1766905042377
0,0.0,1766905042601
0,0.0,1766905042798
0,0.0,1766905042989
0,0.0,1766905043187
0,0.0,1766905043386
0,0.0,1766905043584
0,0.0,1766905043780
0,0.0,1766905043980
0,0.0,1766905044178
0,0.0,1766905044376
0,0.0,1766905044578
0,0.0,1766905044781
0,0.0,1766905044977
0,0.0,1766905045177
0,0.0,1766905045370
0,0.0,1766905045567
0,0.0,1766905045762
0,0.0,1766905045959
0,0.0,1766905046157
0,0.0,1766905046358
0,0.0,1766905046554
0,0.0,1766905046743
0,0.0,1766905046938
0,0.0,1766905047130
0,0.0,1766905047326
0,0.0,1766905047517
0,0.0,1766905047712
0,0.0,1766905047903
0,0.0,1766905048122
0,0.0,1766905048349
0,0.0,1766905048548
0,0.0,1766905048755
0,0.0,1766905048959
0,0.0,1766905049165
0,0.0,1766905049370
0,0.0,1766905049575
0,0.0,1766905049786
0,0.0,1766905049996
0,0.0,1766905050201
0,0.0,1766905050397
0,0.0,1766905050595
0,0.0,1766905050795
0,0.0,1766905050995
0,0.0,1766905051194
0,0.0,1766905051382
0,0.0,1766905051572
