gpu_power_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,0.0,1766753422995
0,0.0,1766753423376
0,0.0,1766753423692
0,0.0,1766753424016
0,0.0,1766753424336
0,0.0,1766753424648
0,0.0,1766753424964
0,0.0,1766753425287
0,0.0,1766753425610
0,0.0,1766753425934
0,0.0,1766753426262
0,0.0,1766753426587
0,0.0,1766753426906
0,0.0,1766753427229
0,0.0,1766753427556
0,0.0,1766753427885
0,0.0,1766753428207
0,0.0,1766753428532
0,0.0,1766753428863
0,0.0,1766753429192
0,0.0,1766753429528
0,0.0,1766753429839
0,0.0,1766753430148
0,0.0,1766753430468
0,0.0,1766753430793
0,0.0,1766753431117
0,0.0,1766753431438
0,0.0,1766753431749
0,0.0,1766753432087
0,0.0,1766753432416
0,0.0,1766753432745
0,0.0,1766753433074
0,0.0,1766753433393
0,0.0,1766753433717
0,0.0,1766753434040
0,0.0,1766753434367
0,0.0,1766753434700
0,0.0,1766753435024
0,0.0,1766753435341
0,0.0,1766753435660
0,0.0,1766753435980
0,0.0,1766753436303
0,0.0,1766753436628
0,0.0,1766753436943
0,0.0,1766753437261
0,0.0,1766753437582
0,0.0,1766753437919
0,0.0,1766753438249
0,0.0,1766753438568
0,0.0,1766753438892
0,0.0,1766753439218
0,0.0,1766753439546
0,0.0,1766753439878
0,0.0,1766753440197
0,0.0,1766753440526
0,0.0,1766753440858
0,0.0,1766753441175
0,0.0,1766753441498
0,0.0,1766753441820
0,0.0,1766753442133
0,0.0,1766753442447
0,0.0,1766753442764
0,0.0,1766753443090
0,0.0,1766753443413
0,0.0,1766753443744
0,0.0,1766753444075
0,0.0,1766753444397
0,0.0,1766753444725
0,0.0,1766753445052
0,0.0,1766753445384
0,0.0,1766753445708
0,0.0,1766753446038
0,0.0,1766753446361
0,0.0,1766753446693
0,0.0,1766753447016
0,0.0,1766753447330
0,0.0,1766753447642
0,0.0,1766753447958
0,0.0,1766753448284
0,0.0,1766753448610
0,0.0,1766753448926
0,0.0,1766753449244
0,0.0,1766753449581
0,0.0,1766753449921
0,0.0,1766753450244
0,0.0,1766753450572
0,0.0,1766753450887
0,0.0,1766753451216
0,0.0,1766753451546
0,0.0,1766753451877
0,0.0,1766753452212
0,0.0,1766753452534
0,0.0,1766753452850
0,0.0,1766753453167
0,0.0,1766753453483
0,0.0,1766753453808
0,0.0,1766753454129
0,0.0,1766753454445
0,0.0,1766753454766
0,0.0,1766753455091
0,0.0,1766753455432
0,0.0,1766753455771
0,0.0,1766753456086
0,0.0,1766753456404
0,0.0,1766753456734
0,0.0,1766753457065
0,0.0,1766753457395
0,0.0,1766753457717
0,0.0,1766753458045
0,0.0,1766753458374
0,0.0,1766753458692
0,0.0,1766753459015
0,0.0,1766753459337
0,0.0,1766753459651
0,0.0,1766753459971
0,0.0,1766753460292
0,0.0,1766753460617
0,0.0,1766753460941
0,0.0,1766753461272
0,0.0,1766753461600
0,0.0,1766753461923
0,0.0,1766753462250
0,0.0,1766753462579
0,0.0,1766753462905
0,0.0,1766753463231
0,0.0,1766753463562
0,0.0,1766753463889
0,0.0,1766753464221
0,0.0,1766753464546
0,0.0,1766753464861
0,0.0,1766753465176
0,0.0,1766753465497
0,0.0,1766753465822
0,0.0,1766753466149
0,0.0,1766753466465
0,0.0,1766753466779
0,0.0,1766753467116
0,0.0,1766753467452
0,0.0,1766753467777
0,0.0,1766753468098
0,0.0,1766753468423
0,0.0,1766753468758
0,0.0,1766753469085
0,0.0,1766753469416
0,0.0,1766753469748
0,0.0,1766753470067
0,0.0,1766753470384
0,0.0,1766753470703
0,0.0,1766753471020
0,0.0,1766753471341
0,0.0,1766753471660
0,0.0,1766753471983
0,0.0,1766753472306
0,0.0,1766753472628
0,0.0,1766753472971
0,0.0,1766753473306
0,0.0,1766753473621
0,0.0,1766753473948
0,0.0,1766753474278
0,0.0,1766753474610
0,0.0,1766753474947
0,0.0,1766753475268
0,0.0,1766753475589
0,0.0,1766753475924
0,0.0,1766753476249
0,0.0,1766753476575
0,0.0,1766753476892
0,0.0,1766753477209
0,0.0,1766753477538
0,0.0,1766753477866
0,0.0,1766753478191
0,0.0,1766753478516
0,0.0,1766753478852
0,0.0,1766753479182
0,0.0,1766753479503
0,0.0,1766753479832
0,0.0,1766753480166
0,0.0,1766753480490
0,0.0,1766753480815
0,0.0,1766753481144
0,0.0,1766753481478
0,0.0,1766753481810
0,0.0,1766753482124
0,0.0,1766753482444
0,0.0,1766753482767
0,0.0,1766753483092
0,0.0,1766753483419
0,0.0,1766753483742
0,0.0,1766753484059
0,0.0,1766753484380
0,0.0,1766753484710
0,0.0,1766753485039
0,0.0,1766753485366
0,0.0,1766753485690
0,0.0,1766753486013
0,0.0,1766753486348
0,0.0,1766753486679
0,0.0,1766753487010
0,0.0,1766753487336
0,0.0,1766753487670
0,0.0,1766753487994
0,0.0,1766753488316
0,0.0,1766753488641
0,0.0,1766753488962
0,0.0,1766753489277
0,0.0,1766753489603
0,0.0,1766753489923
0,0.0,1766753490246
0,0.0,1766753490589
0,0.0,1766753490907
