gpu_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,0.12,1766753422915
0,0.78,1766753423288
0,1.0,1766753423613
0,0.79,1766753423932
0,0.87,1766753424256
0,0.79,1766753424572
0,0.82,1766753424885
0,0.8,1766753425203
0,0.78,1766753425525
0,0.99,1766753425849
0,0.76,1766753426178
0,0.77,1766753426501
0,0.76,1766753426827
0,0.8,1766753427145
0,1.0,1766753427467
0,0.74,1766753427796
0,0.76,1766753428124
0,0.78,1766753428447
0,0.77,1766753428773
0,0.92,1766753429102
0,0.73,1766753429430
0,0.7,1766753429764
0,0.83,1766753430074
0,0.83,1766753430386
0,0.99,1766753430708
0,0.76,1766753431031
0,0.79,1766753431356
0,0.78,1766753431674
0,0.82,1766753431994
0,0.99,1766753432333
0,0.73,1766753432658
0,0.76,1766753432987
0,0.75,1766753433312
0,0.79,1766753433634
0,0.94,1766753433957
0,0.78,1766753434281
0,0.76,1766753434609
0,1.0,1766753434938
0,0.76,1766753435265
0,0.92,1766753435580
0,0.79,1766753435900
0,0.8,1766753436219
0,0.78,1766753436544
0,0.77,1766753436866
0,1.0,1766753437178
0,0.79,1766753437501
0,0.85,1766753437829
0,0.71,1766753438168
0,0.73,1766753438488
0,0.97,1766753438807
0,0.76,1766753439133
0,0.77,1766753439459
0,0.75,1766753439787
0,0.74,1766753440115
0,0.93,1766753440438
0,0.76,1766753440768
0,0.73,1766753441095
0,1.0,1766753441414
0,0.77,1766753441736
0,0.92,1766753442057
0,0.83,1766753442372
0,0.82,1766753442687
0,0.81,1766753443003
0,0.77,1766753443329
0,1.0,1766753443655
0,0.74,1766753443994
0,0.78,1766753444313
0,0.77,1766753444637
0,0.74,1766753444965
0,0.95,1766753445296
0,0.74,1766753445624
0,0.77,1766753445949
0,1.0,1766753446276
0,0.77,1766753446602
0,0.84,1766753446933
0,0.78,1766753447253
0,0.82,1766753447567
0,0.83,1766753447880
0,0.8,1766753448198
0,1.0,1766753448524
0,0.76,1766753448848
0,0.83,1766753449165
0,0.81,1766753449489
0,0.7,1766753449832
0,0.91,1766753450163
0,0.79,1766753450487
0,0.76,1766753450811
0,0.82,1766753451128
