Loss,Context.TRAINING,None
0,2.372861862182617,1766698651502
0,3.1827526092529297,1766698652739
0,4.341561794281006,1766698653646
0,6.5835981369018555,1766698654682
0,5.388787746429443,1766698655679
0,3.054757595062256,1766698656514
0,2.451026678085327,1766698657380
0,2.551609516143799,1766698658470
0,2.449059009552002,1766698659354
0,2.031094551086426,1766698660078
0,2.0273211002349854,1766698661184
0,1.7983592748641968,1766698662051
0,1.8162145614624023,1766698662887
0,1.542586326599121,1766698663971
0,1.6363584995269775,1766698664778
0,1.539135217666626,1766698665725
0,1.2761704921722412,1766698666877
0,1.2121156454086304,1766698667677
0,1.1699135303497314,1766698668676
0,1.349284291267395,1766698669610
0,1.0314768552780151,1766698670391
0,0.9927282929420471,1766698671264
0,0.8680135011672974,1766698672234
0,0.8827916383743286,1766698673099
0,0.8516808152198792,1766698674087
0,0.8598471879959106,1766698675044
0,0.6074842214584351,1766698675997
0,0.6172253489494324,1766698676833
0,0.7520128488540649,1766698677734
0,0.6981897354125977,1766698678640
0,0.7160167098045349,1766698679664
0,0.31878113746643066,1766698680604
0,0.6238328218460083,1766698681538
0,0.7009474039077759,1766698682543
0,0.35747987031936646,1766698683438
0,0.5329717993736267,1766698684389
0,0.5452843904495239,1766698685319
0,0.42428863048553467,1766698686331
0,0.2282368540763855,1766698687302
0,0.4565836787223816,1766698688230
0,0.35333967208862305,1766698689307
0,0.5118263959884644,1766698690135
0,0.305128276348114,1766698691146
0,0.40350157022476196,1766698692068
0,0.5106868147850037,1766698692834
0,0.32279908657073975,1766698693898
0,0.3168010115623474,1766698694914
0,0.4045310616493225,1766698695691
0,0.24623870849609375,1766698696788
0,0.3520745635032654,1766698697725
0,0.4337383508682251,1766698698584
0,0.20538660883903503,1766698699766
0,0.41832345724105835,1766698700615
0,0.17349767684936523,1766698701378
0,0.43171221017837524,1766698702597
0,0.3393635153770447,1766698703357
0,0.2451227456331253,1766698704218
0,0.226013645529747,1766698705402
0,0.28044676780700684,1766698706148
0,0.37754929065704346,1766698707072
0,0.14469069242477417,1766698707975
0,0.47865647077560425,1766698708562
0,0.6044888496398926,1766698709184
0,0.27423328161239624,1766698710137
1,0.3587116003036499,1766698710755
1,0.13699229061603546,1766698711304
1,0.17839285731315613,1766698711925
1,0.11271430552005768,1766698712846
1,0.3749319612979889,1766698713443
1,0.21720536053180695,1766698714037
1,0.25305214524269104,1766698714784
1,0.28576305508613586,1766698715625
1,0.21697436273097992,1766698716203
1,0.6112841367721558,1766698716779
1,0.44346827268600464,1766698717569
1,0.27077165246009827,1766698718574
1,0.3726888597011566,1766698719293
1,0.17601726949214935,1766698720196
1,0.2441941201686859,1766698721180
1,0.8518220782279968,1766698721894
1,0.20289583504199982,1766698722558
1,0.16059482097625732,1766698723383
1,0.14608944952487946,1766698724216
1,0.13314686715602875,1766698724893
1,0.06263839453458786,1766698725557
1,0.06083374097943306,1766698726213
1,0.29383501410484314,1766698726919
1,0.18592527508735657,1766698727714
1,0.26917415857315063,1766698728563
1,0.08054669201374054,1766698729433
1,0.43472838401794434,1766698730189
1,0.15073180198669434,1766698730767
1,0.20380091667175293,1766698731407
1,0.16856154799461365,1766698732419
1,0.28106170892715454,1766698733226
1,0.35951876640319824,1766698733937
1,0.18253108859062195,1766698735006
1,0.27126312255859375,1766698735755
1,0.38694965839385986,1766698736420
1,0.22340303659439087,1766698737429
1,0.16455966234207153,1766698738303
1,0.4044060707092285,1766698738998
1,0.21337629854679108,1766698739886
1,0.1245342418551445,1766698740839
1,0.20509715378284454,1766698741504
1,0.4952785074710846,1766698742451
1,0.39483708143234253,1766698743538
1,0.6242535710334778,1766698744316
1,0.4425346851348877,1766698745104
1,0.3902570605278015,1766698746114
1,0.12943238019943237,1766698746742
1,0.1764334738254547,1766698747529
1,0.12778383493423462,1766698748606
1,0.2751554548740387,1766698749219
1,0.11073456704616547,1766698749959
1,0.379034161567688,1766698750890
1,0.1352318674325943,1766698751647
1,0.07097747921943665,1766698752412
1,0.21533234417438507,1766698753435
1,0.16264352202415466,1766698754316
1,0.10562166571617126,1766698755078
1,0.20018377900123596,1766698756066
1,0.15319034457206726,1766698756932
1,0.1332314908504486,1766698757603
1,0.26719802618026733,1766698758517
1,0.23983606696128845,1766698759257
1,0.21833536028862,1766698759812
1,0.13512124121189117,1766698760555
2,0.16594895720481873,1766698761536
2,0.21820631623268127,1766698762096
2,0.29174578189849854,1766698762685
2,0.09674478322267532,1766698763578
2,0.12980490922927856,1766698764334
2,0.03452456369996071,1766698764973
2,0.22912395000457764,1766698765784
2,0.10208693891763687,1766698766318
2,0.07862526923418045,1766698766886
2,0.08791349828243256,1766698767842
2,0.4851515591144562,1766698768557
2,0.09636345505714417,1766698769113
2,0.17949743568897247,1766698769726
2,0.3113519549369812,1766698770470
2,0.050923027098178864,1766698771110
2,0.2439483106136322,1766698771657
2,0.14397405087947845,1766698772258
2,0.17941977083683014,1766698773100
2,0.1786239594221115,1766698773642
2,0.0324694886803627,1766698774220
2,0.20988015830516815,1766698774867
2,0.10082528740167618,1766698775557
2,0.15448124706745148,1766698776149
2,0.13500100374221802,1766698776960
2,0.157372385263443,1766698777797
2,0.15708079934120178,1766698778395
2,0.14790703356266022,1766698779018
2,0.1703384965658188,1766698779904
2,0.18472273647785187,1766698780795
2,0.10104314982891083,1766698781536
2,0.057767659425735474,1766698782551
2,0.17512653768062592,1766698783534
2,0.08715546131134033,1766698784229
2,0.07140398770570755,1766698785260
2,0.25652503967285156,1766698786155
2,0.1586945652961731,1766698786975
2,0.049197059124708176,1766698787854
2,0.08667897433042526,1766698788894
2,0.30257439613342285,1766698789590
2,0.034277040511369705,1766698790456
2,0.18610186874866486,1766698791463
2,0.12509900331497192,1766698792219
2,0.1381564438343048,1766698793183
2,0.10884198546409607,1766698794338
2,0.27521151304244995,1766698795190
2,0.12725435197353363,1766698796214
2,0.1621992290019989,1766698797244
2,0.20615220069885254,1766698798121
2,0.017557736486196518,1766698799343
2,0.16342933475971222,1766698800215
2,0.12116962671279907,1766698801104
2,0.11103691905736923,1766698802230
2,0.175522580742836,1766698803059
2,0.3000481128692627,1766698804072
2,0.18512499332427979,1766698805227
2,0.09955580532550812,1766698806076
2,0.12692049145698547,1766698807171
2,0.04379243031144142,1766698808150
2,0.10706838965415955,1766698809095
2,0.13687849044799805,1766698810301
2,0.17127637565135956,1766698811143
2,0.029912026599049568,1766698812144
2,0.16579437255859375,1766698813148
2,0.5755891799926758,1766698813900
3,0.20178568363189697,1766698814947
3,0.19959011673927307,1766698816025
3,0.058451440185308456,1766698816903
3,0.14301413297653198,1766698817974
3,0.09626192599534988,1766698818900
3,0.09488847851753235,1766698819706
3,0.1103687733411789,1766698820800
3,0.14240005612373352,1766698821750
3,0.14490164816379547,1766698822771
3,0.07804299890995026,1766698823892
3,0.041087280958890915,1766698824791
3,0.11698810756206512,1766698825782
3,0.1379730999469757,1766698826831
3,0.16867616772651672,1766698827803
3,0.09609802067279816,1766698828834
3,0.05204794555902481,1766698829845
3,0.20892170071601868,1766698830754
3,0.12170734256505966,1766698831730
3,0.09351633489131927,1766698832731
3,0.29998499155044556,1766698833737
3,0.05224582925438881,1766698834731
3,0.039800047874450684,1766698835736
3,0.026480335742235184,1766698836630
3,0.16020920872688293,1766698837657
3,0.30023157596588135,1766698838678
3,0.1024506613612175,1766698839737
3,0.20264112949371338,1766698840671
3,0.14208553731441498,1766698841610
3,0.04391688108444214,1766698842678
3,0.1748676896095276,1766698843587
3,0.07006001472473145,1766698844406
3,0.042762912809848785,1766698845522
3,0.08565454185009003,1766698846504
3,0.16536420583724976,1766698847495
3,0.117667056620121,1766698848581
3,0.09920495748519897,1766698849420
3,0.16884446144104004,1766698850506
3,0.16013646125793457,1766698851496
3,0.11246733367443085,1766698852361
3,0.08588303625583649,1766698853419
3,0.049616869539022446,1766698854322
3,0.1278092861175537,1766698855240
3,0.3157823383808136,1766698856358
3,0.2667137086391449,1766698857200
3,0.3540012538433075,1766698858245
3,0.058054275810718536,1766698859233
3,0.1758628785610199,1766698859979
3,0.188393235206604,1766698860971
3,0.22210782766342163,1766698861963
3,0.2842591106891632,1766698862786
3,0.1318816989660263,1766698863859
3,0.11038486659526825,1766698864788
3,0.20951369404792786,1766698865555
3,0.10874895751476288,1766698866650
3,0.16891556978225708,1766698867462
3,0.22283633053302765,1766698868318
3,0.08909425884485245,1766698869343
3,0.027461277320981026,1766698870101
3,0.11806191504001617,1766698870955
3,0.19527357816696167,1766698872090
3,0.31332719326019287,1766698872863
3,0.14170005917549133,1766698873646
3,0.06418876349925995,1766698874697
3,0.03340030834078789,1766698875566
4,0.16025607287883759,1766698876451
4,0.05614151433110237,1766698877605
4,0.1668480932712555,1766698878429
4,0.05665985867381096,1766698879332
4,0.16948707401752472,1766698880418
4,0.17510336637496948,1766698881195
4,0.14831095933914185,1766698882149
4,0.18776997923851013,1766698883219
4,0.0391872338950634,1766698884107
4,0.0583711639046669,1766698885200
4,0.06325402855873108,1766698886162
4,0.10986217856407166,1766698886945
4,0.07135480642318726,1766698888145
4,0.09971128404140472,1766698889081
4,0.11099089682102203,1766698889882
4,0.0636485368013382,1766698891089
4,0.036825552582740784,1766698892020
4,0.11233659833669662,1766698892988
4,0.17713651061058044,1766698894160
4,0.035048969089984894,1766698894951
4,0.2104121595621109,1766698895846
4,0.16492179036140442,1766698897061
4,0.03944101184606552,1766698897893
4,0.043442390859127045,1766698898983
4,0.18804040551185608,1766698900084
4,0.10905522853136063,1766698900890
4,0.1588079035282135,1766698901978
4,0.06638230383396149,1766698902847
4,0.11671425402164459,1766698903685
4,0.03756825998425484,1766698904878
4,0.13308288156986237,1766698905767
4,0.20405739545822144,1766698906593
4,0.007026962470263243,1766698907712
4,0.05731895938515663,1766698908588
4,0.2505786418914795,1766698909522
4,0.026221103966236115,1766698910616
4,0.200941801071167,1766698911453
4,0.23232842981815338,1766698912481
4,0.14782127737998962,1766698913533
4,0.04920823127031326,1766698914386
4,0.09074407815933228,1766698915533
4,0.19872403144836426,1766698916472
4,0.14180323481559753,1766698917170
4,0.265838623046875,1766698918288
4,0.03103768080472946,1766698919225
4,0.12369955331087112,1766698920061
4,0.1941780149936676,1766698921249
4,0.06510251760482788,1766698922155
4,0.07991045713424683,1766698923045
4,0.14655804634094238,1766698924153
4,0.2458745241165161,1766698924982
4,0.11847276985645294,1766698925815
4,0.11274368315935135,1766698926911
4,0.11438620835542679,1766698927716
4,0.13058561086654663,1766698928747
4,0.22998064756393433,1766698929812
4,0.2643345892429352,1766698930627
4,0.05457168072462082,1766698931776
4,0.11808184534311295,1766698932707
4,0.04127604886889458,1766698933491
4,0.07795754075050354,1766698934622
4,0.13165798783302307,1766698935481
4,0.07464319467544556,1766698936273
4,0.24763305485248566,1766698937439
