gpu_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,0.02,1766868053474
0,0.02,1766868054315
0,0.02,1766868055045
0,0.02,1766868055775
0,0.02,1766868056519
0,0.03,1766868057255
0,0.02,1766868058012
0,0.02,1766868058761
0,0.05,1766868059522
0,0.02,1766868060306
0,0.05,1766868061065
0,0.07,1766868061833
0,0.05,1766868062566
0,0.05,1766868063349
0,0.02,1766868064237
0,0.05,1766868064959
0,0.03,1766868065694
0,0.07,1766868066457
0,0.05,1766868067186
0,0.03,1766868067974
0,0.05,1766868068723
0,0.02,1766868069485
0,0.05,1766868070377
0,0.02,1766868071101
0,0.02,1766868071862
0,0.07,1766868072589
0,0.02,1766868073342
0,0.02,1766868074083
0,0.05,1766868074831
0,0.02,1766868075568
0,0.02,1766868076285
0,0.02,1766868077011
0,0.02,1766868077737
0,0.06,1766868078462
0,0.02,1766868079227
0,0.02,1766868079947
0,0.0,1766868080694
0,0.02,1766868081474
0,0.05,1766868082219
0,0.07,1766868083026
0,0.07,1766868083761
0,0.05,1766868084480
0,0.02,1766868085247
0,0.07,1766868085992
0,0.02,1766868086763
0,0.02,1766868087523
0,0.02,1766868088306
0,0.05,1766868089112
0,0.06,1766868089989
0,0.05,1766868090700
0,0.07,1766868091445
0,0.02,1766868092210
0,0.0,1766868092949
0,0.02,1766868093697
0,0.05,1766868094471
0,0.07,1766868095233
0,0.05,1766868095983
0,0.07,1766868096740
0,0.05,1766868097503
0,0.07,1766868098256
0,0.05,1766868099020
0,0.02,1766868099752
0,0.07,1766868100513
0,0.02,1766868101287
0,0.04,1766868102108
0,0.02,1766868102860
0,0.05,1766868103596
0,0.05,1766868104360
0,0.02,1766868105117
0,0.0,1766868105921
0,0.02,1766868106689
0,0.05,1766868107425
0,0.05,1766868108214
0,0.05,1766868109028
0,0.07,1766868109798
0,0.05,1766868110536
0,0.02,1766868111286
0,0.07,1766868112035
0,0.05,1766868112772
0,0.02,1766868113550
0,0.02,1766868114318
0,0.02,1766868115071
0,0.05,1766868115838
0,0.02,1766868116653
0,0.02,1766868117414
0,0.02,1766868118166
0,0.02,1766868118942
0,0.05,1766868119713
0,0.0,1766868120460
0,0.02,1766868121175
0,0.02,1766868121962
0,0.02,1766868122711
0,0.07,1766868123437
0,0.02,1766868124197
0,0.02,1766868124924
0,0.02,1766868125692
0,0.05,1766868126450
0,0.05,1766868127197
0,0.02,1766868127966
0,0.02,1766868128804
0,0.02,1766868129529
0,0.07,1766868130273
0,0.02,1766868131018
0,0.02,1766868131763
0,0.02,1766868132514
0,0.02,1766868133254
0,0.05,1766868134009
0,0.02,1766868134740
0,0.02,1766868135465
0,0.02,1766868136191
0,0.02,1766868136956
0,0.05,1766868137712
0,0.03,1766868138451
0,0.02,1766868139214
0,0.07,1766868139929
0,0.02,1766868140756
0,0.07,1766868141506
0,0.02,1766868142262
0,0.06,1766868142993
0,0.02,1766868143742
0,0.02,1766868144521
0,0.02,1766868145263
0,0.03,1766868146018
0,0.02,1766868146759
0,0.05,1766868147672
0,0.05,1766868148440
0,0.05,1766868149200
0,0.05,1766868149956
0,0.02,1766868150711
0,0.02,1766868151467
0,0.02,1766868152224
0,0.02,1766868152947
0,0.07,1766868153698
0,0.02,1766868154432
0,0.07,1766868155158
0,0.02,1766868155907
0,0.07,1766868156626
0,0.05,1766868157384
0,0.02,1766868158107
0,0.05,1766868158862
0,0.0,1766868159665
0,0.02,1766868160383
0,0.05,1766868161140
0,0.02,1766868161889
0,0.05,1766868162670
0,0.02,1766868163452
0,0.07,1766868164202
0,0.02,1766868164979
0,0.03,1766868165730
0,0.02,1766868166562
0,0.05,1766868167312
0,0.05,1766868168034
0,0.07,1766868168795
0,0.05,1766868169556
0,0.02,1766868170344
0,0.07,1766868171085
0,0.05,1766868171807
0,0.05,1766868172655
0,0.05,1766868173423
0,0.07,1766868174173
0,0.05,1766868174899
0,0.07,1766868175655
0,0.05,1766868176397
0,0.02,1766868177140
0,0.05,1766868177942
0,0.02,1766868178688
0,0.02,1766868179488
0,0.02,1766868180229
0,0.07,1766868180947
0,0.02,1766868181662
0,0.07,1766868182397
0,0.02,1766868183169
0,0.05,1766868183932
0,0.02,1766868184702
0,0.05,1766868185458
0,0.07,1766868186263
0,0.05,1766868186979
0,0.02,1766868187738
0,0.05,1766868188465
0,0.02,1766868189213
0,0.02,1766868189947
0,0.02,1766868190694
0,0.07,1766868191438
0,0.0,1766868192193
0,0.02,1766868192943
0,0.05,1766868193710
0,0.05,1766868194434
0,0.05,1766868195175
0,0.04,1766868195882
0,0.02,1766868196602
0,0.05,1766868197338
0,0.02,1766868198145
0,0.05,1766868198910
0,0.05,1766868199629
0,0.05,1766868200386
0,0.0,1766868201105
0,0.05,1766868201852
0,0.05,1766868202619
0,0.07,1766868203350
0,0.05,1766868204114
0,0.02,1766868204951
0,0.05,1766868205711
0,0.01,1766868206467
0,0.05,1766868207268
0,0.02,1766868208017
0,0.05,1766868208778
0,0.0,1766868209524
0,0.05,1766868210256
0,0.02,1766868210979
0,0.05,1766868211723
0,0.02,1766868212470
0,0.02,1766868213190
0,0.02,1766868213946
0,0.05,1766868214773
0,0.05,1766868215581
0,0.05,1766868216300
0,0.05,1766868217129
0,0.07,1766868217916
0,0.05,1766868218642
0,0.05,1766868219379
0,0.05,1766868220090
0,0.05,1766868220851
0,0.05,1766868221599
0,0.05,1766868222373
0,0.07,1766868223131
0,0.02,1766868223944
0,0.04,1766868224690
0,0.05,1766868225443
0,0.05,1766868226266
0,0.05,1766868227020
0,0.05,1766868227802
0,0.05,1766868228575
0,0.07,1766868229319
0,0.05,1766868230063
0,0.02,1766868230440
