memory_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,2.8,1766822760456
0,2.5,1766822760890
0,2.5,1766822761197
0,2.6,1766822761509
0,2.7,1766822761821
0,2.8,1766822762139
0,2.9,1766822762453
0,3.0,1766822762770
0,3.1,1766822763087
0,3.1,1766822763400
0,3.2,1766822763716
0,3.3,1766822764028
0,3.4,1766822764342
0,3.4,1766822764664
0,3.5,1766822764980
0,3.6,1766822765296
1,3.8,1766822765610
1,3.9,1766822766043
1,4.0,1766822766357
1,4.1,1766822766673
1,4.2,1766822766992
1,4.2,1766822767308
1,4.3,1766822767628
1,4.4,1766822767940
1,4.5,1766822768245
1,4.6,1766822768602
1,4.7,1766822768914
1,4.8,1766822769229
1,4.9,1766822769544
1,5.0,1766822769862
1,5.0,1766822770180
1,5.1,1766822770494
2,5.2,1766822770806
2,5.2,1766822771118
2,5.2,1766822771637
2,4.7,1766822771953
2,3.8,1766822772270
2,2.6,1766822772586
2,2.6,1766822772902
2,2.6,1766822773232
2,2.6,1766822773558
2,2.6,1766822773877
2,2.6,1766822774213
2,2.6,1766822774526
2,2.6,1766822774851
2,2.7,1766822775163
2,2.7,1766822775479
2,2.6,1766822775793
3,2.5,1766822776110
3,2.3,1766822776452
3,2.3,1766822776769
3,2.3,1766822777088
3,2.4,1766822777407
3,2.4,1766822777718
3,2.4,1766822778031
3,2.4,1766822778344
3,2.4,1766822778658
3,2.4,1766822778974
3,2.4,1766822779291
3,2.4,1766822779611
3,2.4,1766822779921
3,2.4,1766822780234
3,2.5,1766822780548
3,2.5,1766822780865
4,2.5,1766822781180
4,2.4,1766822781496
4,2.4,1766822781813
4,2.4,1766822782132
4,2.5,1766822782446
4,2.5,1766822782770
4,2.5,1766822783095
4,2.5,1766822783409
4,2.5,1766822783738
4,2.5,1766822784061
4,2.6,1766822784376
4,2.6,1766822784692
4,2.7,1766822785011
4,2.8,1766822785325
4,2.8,1766822785639
4,2.9,1766822785953
5,2.9,1766822786265
5,3.0,1766822786582
5,3.1,1766822786899
5,2.8,1766822787238
5,2.8,1766822787555
5,2.9,1766822787875
5,3.0,1766822788194
5,3.1,1766822788509
5,3.2,1766822788824
5,2.9,1766822789172
5,2.9,1766822789493
5,3.0,1766822789808
5,3.1,1766822790122
5,3.2,1766822790438
5,3.3,1766822790756
5,3.4,1766822791076
6,3.5,1766822791392
6,3.5,1766822791707
6,3.6,1766822792029
6,3.7,1766822792346
6,3.8,1766822792677
6,3.9,1766822792992
6,3.9,1766822793310
6,4.0,1766822793628
6,4.1,1766822793980
6,4.2,1766822794298
6,4.3,1766822794618
6,4.4,1766822794937
6,4.5,1766822795250
6,4.6,1766822795564
6,4.8,1766822795878
6,4.9,1766822796194
