cpu_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,5.7,1766822760456
0,5.7,1766822760890
0,5.5,1766822761197
0,6.1,1766822761509
0,5.9,1766822761820
0,6.4,1766822762139
0,5.7,1766822762453
0,5.5,1766822762770
0,6.0,1766822763087
0,6.1,1766822763400
0,5.7,1766822763715
0,5.5,1766822764028
0,4.7,1766822764342
0,4.8,1766822764664
0,4.9,1766822764980
0,6.4,1766822765296
1,6.1,1766822765610
1,6.0,1766822766043
1,5.8,1766822766357
1,5.8,1766822766673
1,5.0,1766822766992
1,3.9,1766822767308
1,3.9,1766822767628
1,4.1,1766822767940
1,5.7,1766822768245
1,5.6,1766822768602
1,5.0,1766822768914
1,5.0,1766822769229
1,4.7,1766822769544
1,4.7,1766822769861
1,4.7,1766822770180
1,4.7,1766822770494
2,4.8,1766822770806
2,4.9,1766822771118
2,4.3,1766822771637
2,4.9,1766822771952
2,4.8,1766822772270
2,5.0,1766822772586
2,4.9,1766822772902
2,4.6,1766822773232
2,4.7,1766822773558
2,4.7,1766822773877
2,4.9,1766822774213
2,4.7,1766822774526
2,4.5,1766822774851
2,4.6,1766822775163
2,4.7,1766822775478
2,4.8,1766822775793
3,4.6,1766822776109
3,4.2,1766822776452
3,4.2,1766822776769
3,4.3,1766822777088
3,4.8,1766822777407
3,5.3,1766822777718
3,4.2,1766822778030
3,4.3,1766822778344
3,4.5,1766822778658
3,4.7,1766822778974
3,4.5,1766822779291
3,4.3,1766822779611
3,4.4,1766822779921
3,4.5,1766822780234
3,4.3,1766822780548
3,4.5,1766822780865
4,4.5,1766822781180
4,4.5,1766822781496
4,4.4,1766822781813
4,4.5,1766822782132
4,4.4,1766822782446
4,4.5,1766822782769
4,3.3,1766822783095
4,3.1,1766822783409
4,3.1,1766822783738
4,4.6,1766822784061
4,4.7,1766822784376
4,4.7,1766822784692
4,4.8,1766822785011
4,5.0,1766822785325
4,5.6,1766822785639
4,5.3,1766822785952
5,5.5,1766822786265
5,5.5,1766822786582
5,5.5,1766822786898
5,5.1,1766822787238
5,5.9,1766822787555
5,6.2,1766822787875
5,6.4,1766822788194
5,6.8,1766822788509
5,5.9,1766822788824
5,5.5,1766822789172
5,5.5,1766822789493
5,6.0,1766822789808
5,5.9,1766822790122
5,6.5,1766822790438
5,5.6,1766822790756
5,6.1,1766822791076
6,6.0,1766822791391
6,6.0,1766822791707
6,5.9,1766822792029
6,5.9,1766822792343
6,5.9,1766822792677
6,6.0,1766822792992
6,5.9,1766822793310
6,6.2,1766822793628
6,4.9,1766822793980
6,4.7,1766822794298
6,4.8,1766822794617
6,4.5,1766822794937
6,5.0,1766822795249
6,4.9,1766822795564
6,4.9,1766822795878
6,5.0,1766822796194
