cpu_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,6.2,1766704665239
0,5.4,1766704666376
0,6.6,1766704667192
0,4.9,1766704668487
0,6.1,1766704669270
0,6.6,1766704670054
0,4.6,1766704671176
0,6.2,1766704672049
0,6.4,1766704672933
0,4.2,1766704674159
0,6.5,1766704674999
0,5.8,1766704675927
0,4.4,1766704677100
0,6.6,1766704677903
0,5.7,1766704678896
0,4.7,1766704679961
0,6.5,1766704680805
0,5.1,1766704681892
0,5.0,1766704682937
0,6.5,1766704683765
0,4.7,1766704684947
0,5.7,1766704685851
0,6.8,1766704686615
0,4.6,1766704687704
0,6.0,1766704688633
0,6.5,1766704689503
0,4.1,1766704690715
0,6.4,1766704691565
0,6.1,1766704692441
0,4.3,1766704693619
0,6.5,1766704694435
0,5.8,1766704695386
0,4.8,1766704696536
0,6.5,1766704697331
0,5.6,1766704698310
0,4.9,1766704699350
0,6.4,1766704700140
0,5.1,1766704701179
0,5.4,1766704702220
0,6.4,1766704703039
0,4.7,1766704704208
0,6.0,1766704705112
0,6.5,1766704705925
0,4.3,1766704707161
0,6.2,1766704708037
0,6.1,1766704709004
0,4.5,1766704710142
0,6.7,1766704710964
0,5.4,1766704711940
0,5.1,1766704713025
0,6.5,1766704713811
0,5.2,1766704714860
0,5.3,1766704715830
0,6.6,1766704716601
0,4.8,1766704717790
0,5.7,1766704718675
0,6.6,1766704719486
0,4.7,1766704720611
0,5.7,1766704721517
0,6.5,1766704722352
0,4.4,1766704723589
0,6.4,1766704724410
0,6.6,1766704725289
0,4.1,1766704726332
0,6.6,1766704727058
0,6.4,1766704728037
0,4.5,1766704729235
0,6.6,1766704730067
0,5.7,1766704731004
0,4.6,1766704732090
0,6.6,1766704732951
0,5.1,1766704734031
0,5.4,1766704734898
0,6.5,1766704735624
0,4.9,1766704736748
0,5.6,1766704737742
0,6.4,1766704738604
0,4.5,1766704739797
0,6.4,1766704740608
0,6.0,1766704741601
0,4.6,1766704742708
0,6.4,1766704743536
0,5.3,1766704744576
0,5.2,1766704745652
0,6.6,1766704746464
0,4.8,1766704747482
0,5.6,1766704748504
0,6.5,1766704749314
0,4.7,1766704750379
0,6.1,1766704751206
0,6.1,1766704752133
0,4.5,1766704753341
0,6.5,1766704754050
0,6.2,1766704754894
0,4.6,1766704756044
0,6.5,1766704756847
0,5.7,1766704757817
0,4.8,1766704759034
0,6.5,1766704759862
0,5.0,1766704760879
0,5.3,1766704761865
0,6.6,1766704762774
0,4.4,1766704763939
0,6.3,1766704764817
0,6.6,1766704765670
0,4.4,1766704766848
0,6.4,1766704767696
0,6.0,1766704768546
0,4.3,1766704769756
0,6.6,1766704770584
0,5.6,1766704771516
0,4.8,1766704772647
0,6.7,1766704773357
0,5.6,1766704774311
0,4.8,1766704775464
0,6.6,1766704776311
0,4.9,1766704777540
0,5.7,1766704778458
0,6.6,1766704779199
0,5.3,1766704780251
0,6.8,1766704781087
0,7.5,1766704781734
0,6.0,1766704782640
0,6.0,1766704783469
0,7.6,1766704784151
0,6.6,1766704784987
0,5.8,1766704785945
0,7.2,1766704786538
0,7.1,1766704787207
0,5.2,1766704788290
0,6.2,1766704789111
0,7.3,1766704789730
0,5.3,1766704790585
0,6.0,1766704791449
0,7.6,1766704792131
0,6.5,1766704793050
0,6.0,1766704794091
0,6.6,1766704794926
0,5.8,1766704795863
0,5.7,1766704796852
0,5.8,1766704797830
0,5.7,1766704798756
0,6.0,1766704799631
0,5.5,1766704800535
0,5.5,1766704801580
0,6.1,1766704802462
0,5.5,1766704803487
0,5.4,1766704804478
0,6.3,1766704805334
0,5.4,1766704806464
0,5.9,1766704807384
0,6.1,1766704808304
0,5.3,1766704809401
0,6.2,1766704810255
0,5.8,1766704811284
0,5.0,1766704812331
0,6.7,1766704813139
0,5.3,1766704814248
0,5.6,1766704815212
0,6.7,1766704816050
0,4.7,1766704817154
0,6.1,1766704817990
0,6.9,1766704818639
0,5.0,1766704819660
0,5.6,1766704820691
0,6.6,1766704821506
0,4.5,1766704822656
0,6.1,1766704823537
0,6.5,1766704824464
0,4.6,1766704825687
0,6.8,1766704826457
0,6.2,1766704827388
0,4.8,1766704828561
0,6.6,1766704829426
0,5.2,1766704830431
0,5.4,1766704831469
0,6.7,1766704832290
0,5.0,1766704833394
0,5.9,1766704834366
0,6.4,1766704835216
0,4.9,1766704836314
0,6.3,1766704837166
0,6.3,1766704838029
0,4.7,1766704839161
0,6.5,1766704839954
0,5.8,1766704840964
0,5.1,1766704842044
0,6.6,1766704842836
0,5.2,1766704843920
0,5.8,1766704844868
0,6.4,1766704845715
0,4.8,1766704846844
0,6.2,1766704847838
0,6.6,1766704848796
0,4.9,1766704849855
0,6.5,1766704850627
0,5.9,1766704851625
0,5.1,1766704852532
0,6.7,1766704853301
0,5.7,1766704854323
0,5.7,1766704855345
0,6.5,1766704856189
0,5.2,1766704857266
0,5.8,1766704858226
0,6.2,1766704859157
0,5.4,1766704860233
0,5.9,1766704861181
0,5.5,1766704862146
0,5.7,1766704863124
0,6.0,1766704864096
0,5.7,1766704865053
0,5.5,1766704866102
0,5.7,1766704867073
0,5.9,1766704868088
0,5.9,1766704869080
0,5.8,1766704870092
0,5.3,1766704871106
0,6.0,1766704872044
0,5.7,1766704873048
0,5.8,1766704874044
0,5.5,1766704875080
0,5.6,1766704875991
0,6.1,1766704876920
0,6.1,1766704877802
0,5.6,1766704878869
0,5.7,1766704879832
0,6.0,1766704880699
0,5.5,1766704881712
0,5.6,1766704882705
0,6.3,1766704883607
0,5.4,1766704884650
0,6.1,1766704885612
0,5.6,1766704886636
0,5.6,1766704887687
0,6.3,1766704888643
0,5.8,1766704889646
0,5.5,1766704890580
0,6.2,1766704891496
0,5.3,1766704892508
0,6.1,1766704893299
0,6.3,1766704894178
0,4.9,1766704895323
0,6.0,1766704896237
0,6.0,1766704897300
0,5.1,1766704898361
0,6.5,1766704899160
0,5.4,1766704900257
0,5.2,1766704901356
0,6.6,1766704902215
0,5.0,1766704903402
0,6.1,1766704904276
0,6.3,1766704905170
0,4.7,1766704906291
0,6.3,1766704907158
0,6.5,1766704908015
0,5.2,1766704909092
0,6.4,1766704909962
0,5.6,1766704911002
0,5.0,1766704912048
0,6.5,1766704912874
0,5.3,1766704913967
0,5.7,1766704914899
0,6.7,1766704915727
0,4.9,1766704916902
0,6.0,1766704917819
0,6.3,1766704918676
0,5.0,1766704919760
0,6.3,1766704920649
0,5.7,1766704921570
0,5.0,1766704922536
