cpu_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,6.9,1766873004797
0,7.8,1766873006653
0,7.5,1766873008759
0,7.5,1766873010785
0,7.7,1766873012788
0,7.5,1766873015004
0,7.6,1766873017037
0,7.6,1766873018940
0,7.5,1766873021062
0,7.6,1766873023138
0,7.5,1766873025167
0,7.7,1766873027194
0,7.5,1766873029085
0,7.7,1766873031107
0,7.5,1766873033078
0,7.6,1766873035054
0,7.5,1766873036846
0,7.7,1766873038876
0,7.6,1766873040894
0,7.5,1766873042869
0,7.6,1766873044843
0,7.8,1766873046824
0,7.3,1766873048637
0,7.6,1766873050611
0,7.7,1766873052372
0,7.4,1766873054422
0,7.6,1766873056331
0,7.6,1766873058182
0,7.6,1766873060050
0,7.5,1766873061811
0,7.7,1766873063480
0,7.5,1766873065390
0,7.6,1766873067213
0,7.4,1766873068964
0,7.8,1766873070698
0,7.4,1766873072584
0,7.7,1766873074051
0,7.5,1766873076007
0,7.7,1766873077788
0,7.5,1766873079629
0,7.6,1766873081423
0,7.4,1766873083140
0,7.7,1766873084881
0,7.4,1766873086672
0,7.7,1766873088397
0,7.5,1766873090154
0,7.4,1766873092021
0,7.7,1766873093875
0,7.4,1766873095688
0,7.7,1766873097422
0,7.5,1766873099188
0,7.7,1766873100831
0,7.5,1766873102559
0,7.4,1766873104313
0,7.5,1766873105953
0,7.8,1766873107605
0,7.7,1766873109240
0,7.3,1766873111068
0,7.8,1766873112304
