gpu_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,0,1766497153835
0,0,1766497154791
0,0,1766497155792
0,0,1766497156646
0,0,1766497157584
0,0,1766497158391
0,0,1766497159356
0,0,1766497160297
0,0,1766497161274
0,1,1766497162096
0,2,1766497162946
0,0,1766497163847
0,0,1766497164761
0,0.03,1766497165658
0,0,1766497166568
0,0,1766497167505
0,0,1766497168406
0,0,1766497169322
0,0.03,1766497170148
0,0,1766497171156
0,0,1766497172023
0,0,1766497172928
0,0,1766497173753
0,0,1766497174809
0,0,1766497175609
0,0,1766497176590
0,0,1766497177435
0,0.02,1766497178400
0,0,1766497179297
0,0.02,1766497180203
0,0,1766497181136
0,0,1766497182042
0,0,1766497182996
0,0,1766497183986
0,0,1766497184905
0,0,1766497185812
0,0,1766497186780
0,0.02,1766497187728
0,0,1766497188615
0,0.03,1766497189496
0,0,1766497190458
0,0,1766497191384
0,0,1766497192337
0,0,1766497193212
0,0,1766497194099
0,0,1766497195009
0,0,1766497195970
0,0,1766497196907
0,0,1766497197877
0,0,1766497198740
0,0,1766497199702
0,0,1766497200667
0,0,1766497201609
0,0,1766497202585
0,0,1766497203533
0,0,1766497204488
0,0,1766497205414
0,0,1766497206421
0,0,1766497207368
0,0,1766497208325
0,0,1766497209231
0,0,1766497210220
0,0,1766497211061
0,0,1766497211929
0,0,1766497212812
0,0,1766497213717
0,0,1766497214672
0,0,1766497215616
0,0,1766497216583
0,0,1766497217520
0,0,1766497218377
0,0,1766497219341
0,0,1766497220223
0,0,1766497221080
0,0,1766497222087
0,0.03,1766497222874
0,0,1766497223929
0,0,1766497224789
0,0,1766497225799
0,0,1766497226561
0,2,1766497227572
0,0,1766497228382
0,0.02,1766497229332
0,0,1766497230174
0,0,1766497231042
0,0.02,1766497232002
0,0,1766497232770
0,0,1766497233762
0,0,1766497234552
0,0,1766497235533
0,2,1766497236325
0,0.02,1766497237275
0,0,1766497238121
0,3,1766497238910
0,0,1766497239881
0,0,1766497240623
0,0,1766497241647
0,0,1766497242407
0,0,1766497243350
0,0,1766497244256
0,0,1766497245054
0,0,1766497246085
0,0,1766497246819
0,0,1766497247884
0,1,1766497248678
0,0,1766497249635
0,0,1766497250527
0,0.03,1766497251353
0,0,1766497252326
0,0,1766497253092
0,0,1766497254112
0,0,1766497254848
0,0,1766497255855
0,0,1766497256677
0,0.03,1766497257539
0,0,1766497258528
0,0,1766497259308
0,0,1766497260345
0,0,1766497261096
0,0,1766497262113
0,0,1766497262946
0,0,1766497263889
0,0.02,1766497264799
0,0,1766497265648
0,0,1766497266652
0,0.02,1766497267423
0,0,1766497268417
0,0,1766497269163
0,0,1766497270198
0,3,1766497271033
0,0,1766497271952
0,0.03,1766497272916
0,0.02,1766497273705
0,0,1766497274803
0,0,1766497275585
0,0,1766497276624
0,0,1766497277397
0,0,1766497278287
0,2,1766497279157
0,0.02,1766497279995
0,0.03,1766497281003
0,0,1766497281772
0,0,1766497282844
0,0,1766497283631
0,0,1766497284669
0,0,1766497285507
0,0,1766497286408
0,0,1766497287309
0,0,1766497288098
0,0,1766497289178
0,0.03,1766497289920
0,0,1766497290965
0,0,1766497291700
0,0,1766497292716
0,0,1766497293545
0,3,1766497294375
0,0,1766497295352
0,0,1766497296042
0,0,1766497297142
0,0.02,1766497297947
0,0,1766497298861
0,0,1766497299751
0,0,1766497300566
0,0,1766497301536
0,0,1766497302304
0,0,1766497303289
0,3,1766497304071
0,0,1766497305017
0,0.02,1766497305843
0,0,1766497306677
0,0,1766497307691
0,0,1766497308428
0,0,1766497309472
0,0,1766497310260
0,3,1766497311245
0,0.03,1766497312144
0,0,1766497312975
0,0,1766497313885
0,0,1766497314654
0,0,1766497315760
0,0,1766497316491
0,2,1766497317496
0,3,1766497318277
0,0,1766497319196
0,0.02,1766497320107
0,0,1766497320946
0,0,1766497321988
0,0,1766497322739
0,0,1766497323751
0,0,1766497324571
0,3,1766497325555
0,0.02,1766497326416
0,0,1766497327219
0,0,1766497328215
0,0,1766497328998
0,0,1766497330038
0,0,1766497330786
0,0,1766497331776
0,0,1766497332612
0,0,1766497333404
0,0,1766497334391
0,0,1766497335164
0,0,1766497336191
0,0,1766497336951
0,0,1766497337963
0,0,1766497338787
0,0,1766497339631
0,0,1766497340625
0,0,1766497341416
0,0,1766497342413
0,0,1766497343165
0,0,1766497344183
0,0,1766497345026
0,0,1766497345876
0,0,1766497346787
0,0,1766497347588
0,0,1766497348640
0,0,1766497349352
0,0,1766497350373
0,0,1766497351107
0,0,1766497352103
0,0.02,1766497353003
0,0,1766497353859
0,0,1766497354865
0,0,1766497355616
0,0,1766497356639
0,0,1766497357375
0,0,1766497358406
0,0,1766497359213
0,0,1766497360150
0,0,1766497361109
0,0.01,1766497361917
0,0,1766497362990
0,0,1766497363761
0,0,1766497364819
0,0,1766497365539
0,2,1766497366474
0,0,1766497367322
0,2,1766497368118
0,0,1766497369139
0,0,1766497369893
0,0,1766497370940
0,0,1766497371735
0,0,1766497372756
0,0,1766497373600
0,0,1766497374500
0,0,1766497375403
0,0,1766497376166
0,0.02,1766497377271
0,0,1766497377999
0,0,1766497379036
0,0,1766497379845
0,0,1766497380825
0,0,1766497381705
0,2,1766497382543
0,0,1766497383459
1,0.02,1766497384200
1,0,1766497385247
1,0,1766497386062
1,0,1766497387111
1,0,1766497387864
1,0,1766497388720
1,0,1766497389689
1,0,1766497390446
1,0,1766497391462
1,0,1766497392188
1,0.02,1766497393200
1,0.03,1766497394016
1,0,1766497394882
1,0,1766497395832
1,0,1766497396597
1,0,1766497397648
1,0,1766497398363
1,0,1766497399407
1,0,1766497400193
1,0,1766497401210
1,0,1766497402078
1,0,1766497402836
1,0,1766497403845
1,0,1766497404596
1,0,1766497405697
1,0,1766497406470
1,2,1766497407505
1,0,1766497408301
1,0.03,1766497409170
1,0.03,1766497410140
1,0,1766497410931
1,0,1766497412007
1,0,1766497412766
1,0,1766497413786
1,0,1766497414532
1,0,1766497415501
1,0,1766497416366
1,3,1766497417178
1,0,1766497418201
1,0.03,1766497419002
1,0,1766497420049
1,0,1766497420831
1,0,1766497421867
1,0,1766497422659
1,0,1766497423480
1,0,1766497424490
1,0,1766497425263
1,0,1766497426317
1,0,1766497427045
1,0.02,1766497427985
1,0,1766497428843
1,0,1766497429642
1,0.02,1766497430647
1,0,1766497431438
1,0,1766497432491
1,0,1766497433250
1,0,1766497434277
1,0,1766497435049
1,0,1766497435924
1,0,1766497436947
1,0.03,1766497437709
1,0,1766497438741
1,0,1766497439512
1,0,1766497440580
1,0,1766497441386
1,0,1766497442373
1,0,1766497443263
1,2,1766497444096
1,0,1766497445092
1,0.03,1766497445941
1,0.03,1766497447036
1,0,1766497447782
1,0,1766497448784
1,0,1766497449580
1,0,1766497450589
1,2,1766497451440
1,3,1766497452196
1,3,1766497453198
1,0,1766497453922
1,0,1766497454953
1,0,1766497455687
1,0,1766497456612
1,0,1766497457400
1,0,1766497458232
1,0,1766497459243
1,0,1766497459946
1,0,1766497461068
1,0.03,1766497461814
1,0,1766497462867
1,0.02,1766497463653
1,0,1766497464611
1,0,1766497465532
1,0,1766497466311
1,0,1766497467347
1,0,1766497468085
1,0,1766497469123
1,0.02,1766497469923
1,0,1766497470863
1,0.03,1766497471718
1,0,1766497472542
1,0,1766497473578
