gpu_usage,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,0.0,1766848213585
0,0.03,1766848213836
0,0.03,1766848213976
0,0.03,1766848214118
0,0.03,1766848214259
0,0.0,1766848214591
0,0.03,1766848214760
0,0.03,1766848214896
0,0.03,1766848215040
0,0.03,1766848215187
0,0.03,1766848215334
0,0.03,1766848215498
0,0.03,1766848215725
0,0.03,1766848215876
0,0.03,1766848216047
0,0.03,1766848216216
0,0.03,1766848216396
0,0.03,1766848216554
0,0.03,1766848216714
0,0.03,1766848216860
0,0.06,1766848217022
0,0.04,1766848217243
0,0.0,1766848217403
0,0.03,1766848217564
0,0.06,1766848217724
0,0.03,1766848217912
0,0.03,1766848218075
0,0.04,1766848218233
0,0.03,1766848218386
0,0.03,1766848218534
0,0.03,1766848218700
0,0.03,1766848218861
0,0.03,1766848219029
0,0.03,1766848219195
0,0.03,1766848219351
0,0.03,1766848219538
0,0.03,1766848219704
0,0.03,1766848219853
0,0.03,1766848220018
0,0.03,1766848220186
0,0.03,1766848220349
0,0.03,1766848220521
0,0.03,1766848220687
0,0.06,1766848220852
0,0.03,1766848221020
0,0.03,1766848221177
0,0.04,1766848221350
0,0.03,1766848221504
0,0.03,1766848221664
0,0.03,1766848221820
0,0.03,1766848221974
0,0.03,1766848222122
0,0.03,1766848222293
0,0.03,1766848222448
0,0.03,1766848222611
0,0.03,1766848222777
0,0.03,1766848222940
0,0.03,1766848223093
0,0.03,1766848223257
0,0.03,1766848223415
0,0.03,1766848223571
0,0.03,1766848223744
0,0.06,1766848223903
0,0.04,1766848224065
0,0.03,1766848224221
0,0.03,1766848224381
0,0.03,1766848224550
0,0.03,1766848224735
0,0.03,1766848224890
0,0.03,1766848225058
0,0.03,1766848225226
0,0.03,1766848225406
0,0.03,1766848225557
0,0.03,1766848225904
0,0.03,1766848226072
0,0.03,1766848226246
0,0.03,1766848226412
0,0.03,1766848226576
0,0.03,1766848226746
0,0.03,1766848226905
0,0.03,1766848227071
0,0.03,1766848227269
0,0.0,1766848227521
0,0.03,1766848227691
0,0.03,1766848227852
0,0.03,1766848228013
0,0.03,1766848228159
0,0.03,1766848228317
0,0.03,1766848228474
0,0.03,1766848228645
0,0.05,1766848228808
0,0.04,1766848228980
0,0.02,1766848229135
0,0.05,1766848229286
0,0.01,1766848229457
0,0.03,1766848229652
0,0.07,1766848229804
0,0.03,1766848229964
0,0.03,1766848230130
0,0.03,1766848230303
0,0.03,1766848230470
0,0.03,1766848230657
0,0.03,1766848230805
0,0.03,1766848230963
0,0.03,1766848231111
0,0.03,1766848231274
0,0.03,1766848231428
0,0.03,1766848231586
0,0.03,1766848231755
0,0.03,1766848231900
0,0.06,1766848232060
0,0.06,1766848232212
0,0.04,1766848232367
0,0.03,1766848232520
0,0.03,1766848232673
0,0.03,1766848232818
0,0.03,1766848232979
0,0.03,1766848233137
0,0.03,1766848233286
0,0.03,1766848233435
0,0.03,1766848233604
0,0.03,1766848233758
0,0.03,1766848233916
0,0.03,1766848234078
0,0.03,1766848234224
0,0.06,1766848234381
0,0.03,1766848234530
0,0.04,1766848234711
0,0.03,1766848234864
0,0.03,1766848235025
0,0.03,1766848235183
0,0.03,1766848235331
0,0.03,1766848235482
0,0.03,1766848235645
0,0.03,1766848235849
0,0.03,1766848236003
0,0.03,1766848236199
0,0.03,1766848236356
0,0.03,1766848236516
0,0.03,1766848236668
0,0.03,1766848236823
0,0.06,1766848236970
0,0.04,1766848237125
0,0.03,1766848237285
0,0.03,1766848237432
0,0.03,1766848237590
0,0.03,1766848237743
0,0.03,1766848237913
0,0.03,1766848238070
0,0.03,1766848238220
0,0.03,1766848238374
0,0.03,1766848238541
0,0.06,1766848238704
0,0.04,1766848238861
0,0.03,1766848239024
0,0.03,1766848239183
0,0.03,1766848239348
0,0.03,1766848239518
0,0.03,1766848239675
0,0.03,1766848239842
0,0.03,1766848240016
0,0.03,1766848240183
0,0.03,1766848240343
0,0.03,1766848240509
0,0.03,1766848240664
0,0.03,1766848240817
0,0.03,1766848240979
0,0.06,1766848241135
0,0.04,1766848241301
0,0.03,1766848241468
0,0.03,1766848241631
0,0.03,1766848241795
0,0.03,1766848241951
0,0.03,1766848242106
0,0.03,1766848242262
0,0.03,1766848242423
0,0.03,1766848242575
0,0.03,1766848242732
0,0.03,1766848242890
0,0.07,1766848243074
0,0.03,1766848243239
0,0.04,1766848243420
0,0.03,1766848243579
0,0.04,1766848243731
0,0.03,1766848243890
0,0.03,1766848244043
0,0.03,1766848244195
0,0.03,1766848244355
0,0.03,1766848244511
0,0.03,1766848244667
0,0.03,1766848244827
0,0.03,1766848244981
0,0.03,1766848245139
0,0.03,1766848245289
0,0.03,1766848245450
0,0.03,1766848245616
0,0.03,1766848245769
0,0.06,1766848245926
0,0.04,1766848246089
0,0.03,1766848246253
0,0.03,1766848246410
0,0.03,1766848246567
0,0.03,1766848246735
0,0.03,1766848246893
0,0.03,1766848247046
0,0.03,1766848247210
0,0.04,1766848247363
0,0.06,1766848247523
0,0.06,1766848247686
0,0.03,1766848247868
0,0.03,1766848248027
0,0.03,1766848248193
0,0.03,1766848248347
0,0.03,1766848248545
0,0.03,1766848248721
0,0.03,1766848248881
0,0.03,1766848249054
0,0.03,1766848249214
0,0.03,1766848249390
0,0.03,1766848249557
0,0.03,1766848249728
0,0.03,1766848249884
0,0.03,1766848250032
0,0.03,1766848250188
0,0.03,1766848250352
0,0.03,1766848250506
0,0.03,1766848250659
0,0.06,1766848250818
0,0.04,1766848250974
0,0.03,1766848251145
0,0.03,1766848251303
0,0.03,1766848251453
0,0.03,1766848251601
0,0.03,1766848251754
0,0.03,1766848251911
0,0.03,1766848252062
0,0.03,1766848252219
0,0.03,1766848252374
0,0.03,1766848252535
0,0.03,1766848252710
0,0.06,1766848252869
0,0.04,1766848253025
0,0.03,1766848253181
0,0.03,1766848253343
0,0.03,1766848253507
0,0.03,1766848253662
0,0.03,1766848253822
0,0.03,1766848253972
0,0.03,1766848254121
0,0.03,1766848254295
0,0.03,1766848254450
0,0.03,1766848254626
0,0.06,1766848254779
0,0.03,1766848254938
0,0.03,1766848255093
0,0.04,1766848255247
0,0.03,1766848255417
0,0.03,1766848255568
0,0.03,1766848255733
0,0.03,1766848255889
0,0.03,1766848256077
0,0.03,1766848256229
0,0.03,1766848256389
0,0.03,1766848256562
0,0.03,1766848256733
0,0.03,1766848256896
0,0.03,1766848257063
0,0.03,1766848257213
0,0.06,1766848257368
0,0.04,1766848257539
0,0.03,1766848257705
0,0.03,1766848257859
0,0.03,1766848258029
0,0.03,1766848258173
0,0.03,1766848258324
0,0.03,1766848258470
0,0.03,1766848258632
0,0.03,1766848258776
0,0.03,1766848258940
0,0.03,1766848259104
0,0.07,1766848259261
0,0.03,1766848259416
0,0.0,1766848259635
0,0.0,1766848259787
0,0.05,1766848259955
0,0.03,1766848260157
0,0.03,1766848260329
0,0.03,1766848260490
0,0.03,1766848260647
0,0.03,1766848260807
0,0.03,1766848260986
0,0.03,1766848261143
0,0.03,1766848261301
0,0.03,1766848261452
0,0.03,1766848261618
0,0.03,1766848261791
0,0.03,1766848261946
0,0.03,1766848262102
0,0.03,1766848262257
0,0.06,1766848262422
