gpu_temperature,Context.TRAINING,LoggingItemKind.SYSTEM_METRIC
0,55.0,1766737111060
0,55.0,1766737111277
0,55.0,1766737111424
0,55.0,1766737111568
0,55.0,1766737111726
0,55.0,1766737111882
0,55.0,1766737112054
0,55.0,1766737112212
0,55.0,1766737112371
0,54.0,1766737112534
0,54.0,1766737112707
0,55.0,1766737112874
0,55.0,1766737113027
0,55.0,1766737113183
0,55.0,1766737113343
0,55.0,1766737113506
1,55.0,1766737113670
1,55.0,1766737113829
1,55.0,1766737113990
1,56.0,1766737114152
1,56.0,1766737114315
1,56.0,1766737114477
1,56.0,1766737114638
1,56.0,1766737114799
1,56.0,1766737114950
1,56.0,1766737115101
1,56.0,1766737115252
1,56.0,1766737115404
1,56.0,1766737115552
1,56.0,1766737115694
1,56.0,1766737115837
1,56.0,1766737115978
2,56.0,1766737116121
2,56.0,1766737116264
2,56.0,1766737116410
2,56.0,1766737116554
2,56.0,1766737116708
2,56.0,1766737116852
2,56.0,1766737117006
2,56.0,1766737117154
2,56.0,1766737117301
2,55.0,1766737117464
2,56.0,1766737117628
2,56.0,1766737117801
2,56.0,1766737117946
2,56.0,1766737118091
2,55.0,1766737118251
2,55.0,1766737118423
3,56.0,1766737118596
3,56.0,1766737118758
3,56.0,1766737118915
3,56.0,1766737119073
3,56.0,1766737119238
3,56.0,1766737119401
3,56.0,1766737119566
3,56.0,1766737119728
3,56.0,1766737119890
3,56.0,1766737120053
3,56.0,1766737120215
3,56.0,1766737120380
3,57.0,1766737120535
3,57.0,1766737120688
3,57.0,1766737120838
3,57.0,1766737120990
4,57.0,1766737121142
4,57.0,1766737121292
4,57.0,1766737121444
4,57.0,1766737121586
4,57.0,1766737121727
4,57.0,1766737121870
4,57.0,1766737122017
4,57.0,1766737122161
4,57.0,1766737122306
4,57.0,1766737122452
4,57.0,1766737122596
4,57.0,1766737122739
4,57.0,1766737122884
4,57.0,1766737123043
4,57.0,1766737123201
4,57.0,1766737123367
